"SUID","_wks_percentile_bucket","_wkshell","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"72","0","3","5.81551029","0.0","0.17195396","0.0","1","8","false","O15484","4.0","1","0","0","0.4649433","false","0","O15484","0","0.0"
"73","0","3","5.81551029","0.0","0.17195396","0.0","1","8","false","Q8N3S3","4.0","1","0","0","0.4649433","false","0","Q8N3S3","0","0.0"
"74","0","3","5.81551029","0.0","0.17195396","0.0","1","8","false","Q8NFN8","4.0","1","0","0","0.4649433","false","0","Q8NFN8","0","0.0"
"75","0","2","5.28018247","0.0","0.18938739","0.0","1","8","false","Q8N699","2.0","1","0","0","0.52442417","false","0","Q8N699","0","0.0"
"76","0","2","5.37863357","0.0","0.18592083","0.0","1","8","false","P04070","2.0","1","0","0","0.51348516","false","0","P04070","0","0.0"
"77","0","3","4.30755358","0.0","0.23215033","0.0","1","7","false","P35716","5.0","1","0","0","0.63249405","false","0","P35716","0","0.0"
"78","0","3","4.75334182","0.0","0.21037831","0.0","1","7","false","Q9P2H3","5.0","1","0","0","0.58296202","false","0","Q9P2H3","0","0.0"
"79","0","10","4.81561638","6.3647E-4","0.20765774","0.0","4","7","false","Q9UMS5","1.5","4","0","0","0.57604262","false","0","Q9UMS5","557682","0.25"
"80","0","2","5.93252705","0.0","0.16856223","0.0","1","9","false","Q96K31","2.0","1","0","0","0.45194144","false","0","Q96K31","0","0.0"
"81","0","5","4.4219181","0.0","0.22614621","0.0","1","7","false","P02452","8.0","1","0","0","0.61978688","false","0","P02452","0","0.0"
"82","0","1","1.0","0.0","1.0","0.0","1","1","false","P15391","1.0","1","0","0","1.0","false","0","P15391","0","0.0"
"83","0","1","1.0","0.0","1.0","0.0","1","1","false","Q9H8M7","1.0","1","0","0","1.0","false","0","Q9H8M7","0","0.0"
"84","0","2","6.09707193","0.0","0.16401315","0.0","1","9","false","P27352","2.0","1","0","0","0.43365867","false","0","P27352","0","0.0"
"85","0","2","5.58964566","0.0","0.17890222","0.0","1","8","false","Q9Y584","2.0","1","0","0","0.49003937","false","0","Q9Y584","0","0.0"
"86","0","3","5.07139826","0.0","0.19718428","0.0","1","8","false","Q8N0V4","5.0","1","0","0","0.54762242","false","0","Q8N0V4","0","0.0"
"87","0","3","4.65690643","0.0","0.21473483","0.0","1","7","false","Q9NYF5","5.0","1","0","0","0.59367706","false","0","Q9NYF5","0","0.0"
"88","0","12","4.28050074","0.0","0.23361753","0.0","1","7","false","Q9C0G0","23.0","1","0","0","0.63549992","false","0","Q9C0G0","0","0.0"
"89","0","12","4.28050074","0.0","0.23361753","0.0","1","7","false","Q499Z4","23.0","1","0","0","0.63549992","false","0","Q499Z4","0","0.0"
"90","0","12","4.28050074","0.0","0.23361753","0.0","1","7","false","P16415","23.0","1","0","0","0.63549992","false","0","P16415","0","0.0"
"91","0","4","4.478676","2.1218E-4","0.22328027","0.0","2","7","false","Q8TD84","2.0","2","0","0","0.61348044","false","0","Q8TD84","422862","0.5"
"92","0","2","5.47856991","0.0","0.18252939","0.0","1","8","false","Q86UL8","2.0","1","0","0","0.50238112","false","0","Q86UL8","0","0.0"
"93","0","3","4.82081477","0.0","0.20743382","0.0","1","7","false","P07093","5.0","1","0","0","0.57546503","false","0","P07093","0","0.0"
"94","0","8","4.4513049","1.27E-6","0.22465322","0.0","2","7","false","P29120","5.0","2","0","0","0.61652168","false","0","P29120","1456","0.5"
"95","0","3","5.06726077","0.0","0.19734528","0.0","1","8","false","Q96EF0","4.0","1","0","0","0.54808214","false","0","Q96EF0","0","0.0"
"96","0","3","4.72363675","0.0","0.21170129","0.0","1","8","false","P50747","5.0","1","0","0","0.58626258","false","0","P50747","0","0.0"
"97","0","3","4.82431572","0.0","0.20728328","0.0","1","8","false","Q13636","5.0","1","0","0","0.57507603","false","0","Q13636","0","0.0"
"98","0","4","4.75175048","0.0","0.21044876","0.0","1","7","false","Q9BXP8","6.0","1","0","0","0.58313884","false","0","Q9BXP8","0","0.0"
"99","0","5","5.29662635","0.0","0.18879942","0.0","1","8","false","Q6B0J5","9.0","1","0","0","0.52259707","false","0","Q6B0J5","0","0.0"
"100","0","5","5.29662635","0.0","0.18879942","0.0","1","8","false","Q8WW62","9.0","1","0","0","0.52259707","false","0","Q8WW62","0","0.0"
"101","0","5","5.29662635","0.0","0.18879942","0.0","1","8","false","P30926","9.0","1","0","0","0.52259707","false","0","P30926","0","0.0"
"102","0","2","5.53554","0.0","0.18065085","0.0","1","9","false","P12645","3.0","1","0","0","0.49605111","false","0","P12645","0","0.0"
"103","0","6","4.82877148","0.0","0.20709201","0.0","1","8","false","Q6NT55","10.0","1","0","0","0.57458095","false","0","Q6NT55","0","0.0"
"104","0","6","4.72236367","0.0","0.21175836","0.0","1","7","false","Q96BS2","11.0","1","0","0","0.58640404","false","0","Q96BS2","0","0.0"
"105","0","6","4.72236367","0.0","0.21175836","0.0","1","7","false","Q9Y6X5","11.0","1","0","0","0.58640404","false","0","Q9Y6X5","0","0.0"
"106","0","3","5.31635901","0.0","0.18809866","0.0","1","8","false","Q8IWP9","5.0","1","0","0","0.52040455","false","0","Q8IWP9","0","0.0"
"107","0","2","5.37767876","0.0","0.18595384","0.0","1","8","false","Q8N474","2.0","1","0","0","0.51359125","false","0","Q8N474","0","0.0"
"108","0","4","4.60661999","0.0","0.2170789","0.0","1","7","false","P05181","7.0","1","0","0","0.59926445","false","0","P05181","0","0.0"
"109","0","7","4.38181625","0.0","0.22821587","0.0","1","7","false","O43854","13.0","1","0","0","0.62424264","false","0","O43854","0","0.0"
"110","0","5","4.49777212","0.0","0.2223323","0.0","1","7","false","Q9H0W7","8.0","1","0","0","0.61135865","false","0","Q9H0W7","0","0.0"
"111","0","5","4.76883089","0.0","0.209695","0.0","1","7","false","P48029","9.0","1","0","0","0.58124101","false","0","P48029","0","0.0"
"112","0","7","4.2869722","0.0","0.23326487","0.0","1","7","false","P34913","13.0","1","0","0","0.63478087","false","0","P34913","0","0.0"
"113","0","3","4.77774241","0.0","0.20930387","0.0","1","8","false","P29017","5.0","1","0","0","0.58025084","false","0","P29017","0","0.0"
"114","0","9","4.2931254","0.0","0.23293054","0.0","1","7","false","A8K8P3","17.0","1","0","0","0.63409718","false","0","A8K8P3","0","0.0"
"115","0","2","5.0963293","0.0","0.19621966","0.0","1","8","false","Q9H172","3.0","1","0","0","0.5448523","false","0","Q9H172","0","0.0"
"116","0","6","4.50901761","0.0","0.2217778","0.0","1","7","false","Q16831","10.0","1","0","0","0.61010915","false","0","Q16831","0","0.0"
"117","0","8","4.32474008","5.2E-7","0.23122777","0.0","2","8","false","Q96JT2","5.0","2","0","0","0.63058444","false","0","Q96JT2","1942","0.5"
"118","0","2","4.92976872","0.0","0.20284927","0.0","1","8","false","Q96NJ6","3.0","1","0","0","0.56335903","false","0","Q96NJ6","0","0.0"
"119","0","15","4.28007638","1.99E-6","0.23364069","0.0","3","7","false","Q9Y258","6.0","3","0","0","0.63554707","false","0","Q9Y258","3154","0.33333333"
"120","0","7","4.23085084","0.0","0.23635908","0.0","1","7","false","Q9H2C1","13.0","1","0","0","0.64101657","false","0","Q9H2C1","0","0.0"
"121","0","6","4.36070443","0.0","0.22932075","0.0","1","7","false","P09238","10.0","1","0","0","0.6265884","false","0","P09238","0","0.0"
"122","0","8","4.4888606","0.0","0.22277368","0.0","1","7","false","Q86SU0","14.0","1","0","0","0.61234882","false","0","Q86SU0","0","0.0"
"123","0","10","4.04498196","0.0","0.24721989","0.0","1","6","false","P23327","19.0","1","0","0","0.66166867","false","0","P23327","0","0.0"
"124","0","5","4.97379588","0.0","0.20105369","0.0","1","8","false","Q9HBE5","8.0","1","0","0","0.55846712","false","0","Q9HBE5","0","0.0"
"125","0","4","4.60959049","0.0","0.21693901","0.0","1","8","false","O15247","6.0","1","0","0","0.59893439","false","0","O15247","0","0.0"
"126","0","4","4.64428177","0.0","0.21531855","0.0","1","7","false","P31949","7.0","1","0","0","0.5950798","false","0","P31949","0","0.0"
"127","0","8","4.51761086","0.0","0.22135594","0.0","1","7","false","Q9UHK6","15.0","1","0","0","0.60915435","false","0","Q9UHK6","0","0.0"
"128","0","5","4.3356673","0.0","0.230645","0.0","1","7","false","Q86UC2","9.0","1","0","0","0.6293703","false","0","Q86UC2","0","0.0"
"129","0","3","4.93687672","0.0","0.20255721","0.0","1","8","false","Q13042","4.0","1","0","0","0.56256925","false","0","Q13042","0","0.0"
"130","5","27","4.21918099","2.43E-6","0.23701282","0.0","4","7","false","Q5TGL8","8.75","4","0","0","0.64231322","false","0","Q5TGL8","4354","0.29807692"
"131","0","9","4.24315722","0.0","0.23567357","0.0","1","7","false","O14638","16.0","1","0","0","0.6396492","false","0","O14638","0","0.0"
"132","0","2","5.0587736","0.0","0.19767637","0.0","1","7","false","Q8IYJ3","2.0","1","0","0","0.54902516","false","0","Q8IYJ3","0","0.0"
"133","0","3","4.67366858","0.0","0.21396468","0.0","1","8","false","Q5T8I3","5.0","1","0","0","0.5918146","false","0","Q5T8I3","0","0.0"
"134","0","3","5.41396138","0.0","0.18470763","0.0","1","8","false","Q92629","4.0","1","0","0","0.50955985","false","0","Q92629","0","0.0"
"135","5","28","4.44631869","8.06E-6","0.22490516","0.0","6","7","false","Q14393","3.83333333","6","0","0","0.6170757","false","0","Q14393","15752","0.18888889"
"136","0","7","4.32930193","0.0","0.23098412","0.0","1","7","false","P58005","13.0","1","0","0","0.63007756","false","0","P58005","0","0.0"
"137","0","5","4.40685338","0.0","0.22691928","0.0","1","7","false","P49703","8.0","1","0","0","0.62146074","false","0","P49703","0","0.0"
"138","0","8","4.3082962","0.0","0.23211032","0.0","1","7","false","B2RXH8","15.0","1","0","0","0.63241153","false","0","B2RXH8","0","0.0"
"139","0","15","4.1379164","1.5E-7","0.24166752","0.0","2","7","false","Q9ULI4","12.5","2","0","0","0.65134262","false","0","Q9ULI4","344","0.52272727"
"140","0","7","4.45416932","0.0","0.22450875","0.0","1","8","false","Q5TFE4","13.0","1","0","0","0.61620341","false","0","Q5TFE4","0","0.0"
"141","0","9","4.29153405","0.0","0.23301691","0.0","1","7","false","Q8TC21","17.0","1","0","0","0.63427399","false","0","Q8TC21","0","0.0"
"142","0","9","4.30903883","0.0","0.23207032","0.0","1","7","false","Q9UKG9","16.0","1","0","0","0.63232902","false","0","Q9UKG9","0","0.0"
"143","0","5","4.58232548","0.0","0.21822981","0.0","1","7","false","Q86WK7","8.0","1","0","0","0.60196384","false","0","Q86WK7","0","0.0"
"144","0","7","4.53946531","0.0","0.22029026","0.0","1","8","false","P41226","12.0","1","0","0","0.60672608","false","0","P41226","0","0.0"
"145","0","13","4.21589221","2.212E-5","0.23719772","0.0","2","7","false","P26717","13.0","2","0","0","0.64267864","false","0","P26717","50078","0.5"
"146","0","9","4.23307872","0.0","0.23623468","0.0","1","7","false","Q8N4P2","17.0","1","0","0","0.64076903","false","0","Q8N4P2","0","0.0"
"147","0","9","4.23307872","0.0","0.23623468","0.0","1","7","false","Q14032","17.0","1","0","0","0.64076903","false","0","Q14032","0","0.0"
"148","0","6","4.31763208","0.0","0.23160843","0.0","1","7","false","P04217","10.0","1","0","0","0.63137421","false","0","P04217","0","0.0"
"149","0","6","4.31763208","0.0","0.23160843","0.0","1","7","false","Q9NVP4","10.0","1","0","0","0.63137421","false","0","Q9NVP4","0","0.0"
"150","0","11","4.51983874","1.19E-6","0.22124683","0.0","2","7","false","Q6PML9","8.0","2","0","0","0.60890681","false","0","Q6PML9","2498","0.5"
"151","0","5","4.64841927","0.0","0.21512689","0.0","1","8","false","Q9BUL5","8.0","1","0","0","0.59462008","false","0","Q9BUL5","0","0.0"
"152","0","7","4.55325695","0.0","0.21962301","0.0","1","7","false","Q8TBP6","13.0","1","0","0","0.60519367","false","0","Q8TBP6","0","0.0"
"153","0","2","5.14969234","0.0","0.19418636","0.0","1","8","false","Q8WX77","3.0","1","0","0","0.53892307","false","0","Q8WX77","0","0.0"
"154","5","23","3.93189052","3.1E-7","0.25433058","0.0","2","6","false","O60218","20.5","2","0","0","0.67423439","false","0","O60218","1626","0.51315789"
"155","0","4","4.86187142","0.0","0.20568212","0.0","1","7","false","Q8NA58","7.0","1","0","0","0.57090318","false","0","Q8NA58","0","0.0"
"156","0","14","4.50254615","0.0","0.22209656","0.0","1","7","false","Q96BW5","26.0","1","0","0","0.61082821","false","0","Q96BW5","0","0.0"
"157","0","14","4.50254615","0.0","0.22209656","0.0","1","7","false","P58062","26.0","1","0","0","0.61082821","false","0","P58062","0","0.0"
"158","0","14","4.50254615","0.0","0.22209656","0.0","1","7","false","Q8TE69","26.0","1","0","0","0.61082821","false","0","Q8TE69","0","0.0"
"159","0","14","4.50254615","0.0","0.22209656","0.0","1","7","false","O00602","26.0","1","0","0","0.61082821","false","0","O00602","0","0.0"
"160","0","14","4.50254615","0.0","0.22209656","0.0","1","7","false","O75173","26.0","1","0","0","0.61082821","false","0","O75173","0","0.0"
"161","0","14","4.50254615","0.0","0.22209656","0.0","1","7","false","P04278","26.0","1","0","0","0.61082821","false","0","P04278","0","0.0"
"162","0","14","4.50254615","0.0","0.22209656","0.0","1","7","false","P59046","26.0","1","0","0","0.61082821","false","0","P59046","0","0.0"
"163","0","14","4.50254615","0.0","0.22209656","0.0","1","7","false","Q01453","26.0","1","0","0","0.61082821","false","0","Q01453","0","0.0"
"164","0","5","4.65234458","0.0","0.21494539","0.0","1","7","false","Q08397","8.0","1","0","0","0.59418394","false","0","Q08397","0","0.0"
"165","0","3","5.54774029","0.0","0.18025357","0.0","1","8","false","Q9NQX7","5.0","1","0","0","0.49469552","false","0","Q9NQX7","0","0.0"
"166","0","14","4.48493529","1.33E-6","0.22296866","0.0","2","7","false","Q6NUT3","12.0","2","0","0","0.61278497","false","0","Q6NUT3","2234","0.52380952"
"167","5","22","4.54784638","2.2298E-4","0.2198843","0.0","5","7","false","O00526","5.0","5","0","0","0.60579485","false","0","O00526","271242","0.21052632"
"168","5","20","4.38393804","3.58E-6","0.22810541","0.0","3","7","false","Q9HAT2","10.0","3","0","0","0.62400688","false","0","Q9HAT2","3550","0.33333333"
"169","5","26","4.23870146","2.15E-6","0.23592131","0.0","3","7","false","Q6X784","14.66666667","3","0","0","0.64014428","false","0","Q6X784","5648","0.39047619"
"170","0","12","4.49321027","0.0","0.22255802","0.0","1","7","false","Q6DKI7","22.0","1","0","0","0.61186553","false","0","Q6DKI7","0","0.0"
"171","0","8","4.22703161","7.2E-7","0.23657263","0.0","2","7","false","Q6BDI9","5.0","2","0","0","0.64144093","false","0","Q6BDI9","2524","0.5"
"172","0","9","4.15393592","0.0","0.24073554","0.0","1","7","false","Q5IJ48","16.0","1","0","0","0.64956268","false","0","Q5IJ48","0","0.0"
"173","0","2","4.30267346","0.0","0.23241364","0.0","1","7","false","Q6PCE3","3.0","1","0","0","0.63303628","false","0","Q6PCE3","0","0.0"
"174","0","3","4.17632081","0.0","0.23944521","0.0","1","7","false","Q86VV4","5.0","1","0","0","0.64707547","false","0","Q86VV4","0","0.0"
"175","0","15","4.07489921","1.2E-7","0.24540484","0.0","2","7","false","Q96MH7","13.0","2","0","0","0.65834453","false","0","Q96MH7","436","0.54545455"
"176","0","5","4.37778485","2.1218E-4","0.22842603","0.0","2","7","false","P04628","3.5","2","0","0","0.62469057","false","0","P04628","514930","0.5"
"177","0","5","4.28028856","2.1218E-4","0.23362911","0.0","2","7","false","O15270","3.0","2","0","0","0.63552349","false","0","O15270","322068","0.5"
"178","0","14","3.92011458","0.0","0.25509458","0.0","1","7","false","P82970","26.0","1","0","0","0.67554282","false","0","P82970","0","0.0"
"179","0","3","4.41512837","0.0","0.22649398","0.0","1","7","false","Q9Y2Q0","4.0","1","0","0","0.62054129","false","0","Q9Y2Q0","0","0.0"
"180","0","13","4.33174199","1.953E-5","0.23085401","0.0","3","7","false","O75973","5.0","3","0","0","0.62980645","false","0","O75973","14102","0.33333333"
"181","0","8","4.36781243","1.011E-5","0.22894756","0.0","2","7","false","Q8TAQ9","5.0","2","0","0","0.62579862","false","0","Q8TAQ9","14408","0.5"
"182","5","31","3.87555697","5.9E-7","0.25802743","0.0","2","7","false","Q96RK1","29.5","2","0","0","0.68049367","false","0","Q96RK1","3828","0.52777778"
"183","0","9","4.23817102","0.0","0.23595084","0.0","1","7","false","Q9H2X8","17.0","1","0","0","0.64020322","false","0","Q9H2X8","0","0.0"
"184","0","8","4.32325483","2.4E-7","0.23130721","0.0","2","7","false","P78545","5.0","2","0","0","0.63074946","false","0","P78545","916","0.5"
"185","5","28","3.97941863","4.8E-7","0.25129299","0.0","3","7","false","Q9P2T0","15.33333333","3","0","0","0.66895349","false","0","Q9P2T0","1892","0.35833333"
"186","0","7","4.67610864","0.0","0.21385303","0.0","1","7","false","A6NI15","12.0","1","0","0","0.59154348","false","0","A6NI15","0","0.0"
"187","0","11","4.16210482","0.0","0.24026305","0.0","1","7","false","O75843","21.0","1","0","0","0.64865502","false","0","O75843","0","0.0"
"188","0","11","4.80362826","1.11E-6","0.20817598","0.0","2","8","false","Q53FZ2","8.0","2","0","0","0.57737464","false","0","Q53FZ2","1378","0.5"
"189","0","11","4.89900276","2.7E-7","0.20412318","0.0","2","8","false","Q9UL59","8.0","2","0","0","0.56677747","false","0","Q9UL59","614","0.58333333"
"190","0","8","4.34733715","0.0","0.23002587","0.0","1","7","false","Q9ULZ9","15.0","1","0","0","0.62807365","false","0","Q9ULZ9","0","0.0"
"191","0","8","4.43857416","0.0","0.22529758","0.0","1","7","false","P84157","15.0","1","0","0","0.6179362","false","0","P84157","0","0.0"
"192","0","8","4.43857416","0.0","0.22529758","0.0","1","7","false","Q8NBP7","15.0","1","0","0","0.6179362","false","0","Q8NBP7","0","0.0"
"193","0","3","5.96435391","0.0","0.16766275","0.0","1","9","false","P03928","5.0","1","0","0","0.44840512","false","0","P03928","0","0.0"
"194","0","18","4.96446","4.2639E-4","0.20143178","0.0","5","8","false","Q9NP91","3.0","5","0","0","0.55950444","false","0","Q9NP91","761202","0.25"
"195","0","3","5.96435391","0.0","0.16766275","0.0","1","9","false","Q96AA3","5.0","1","0","0","0.44840512","false","0","Q96AA3","0","0.0"
"196","0","17","4.19478039","8.4E-7","0.2383915","0.0","3","7","false","Q8IXQ3","7.66666667","3","0","0","0.6450244","false","0","Q8IXQ3","2066","0.35087719"
"197","0","4","4.82718014","0.0","0.20716028","0.0","1","7","false","O60687","6.0","1","0","0","0.57475776","false","0","O60687","0","0.0"
"198","5","25","3.96774878","0.0","0.25203209","0.0","1","7","false","Q6ZMY3","48.0","1","0","0","0.67025014","false","0","Q6ZMY3","0","0.0"
"199","5","31","3.90727774","7.9E-7","0.25593266","0.0","2","6","false","Q14CM0","30.0","2","0","0","0.67696914","false","0","Q14CM0","2234","0.50877193"
"200","5","25","3.96774878","0.0","0.25203209","0.0","1","7","false","Q8TAP8","48.0","1","0","0","0.67025014","false","0","Q8TAP8","0","0.0"
"201","5","25","3.96774878","0.0","0.25203209","0.0","1","7","false","Q92539","48.0","1","0","0","0.67025014","false","0","Q92539","0","0.0"
"202","5","20","4.4563972","1.403E-5","0.22439651","0.0","4","7","false","Q9NZ53","5.75","4","0","0","0.61595587","false","0","Q9NZ53","15674","0.26388889"
"203","10","39","3.81190325","1.0626E-4","0.26233614","0.0","3","6","false","Q9UPR0","25.0","3","0","0","0.68756631","false","0","Q9UPR0","213542","0.42105263"
"204","10","39","3.80246128","1.325E-5","0.26298756","0.0","3","6","false","O75901","25.66666667","3","0","0","0.68861541","false","0","O75901","18468","0.4180791"
"205","10","37","3.81296414","4.0E-8","0.26226315","0.0","2","6","false","Q9GZN8","36.5","2","0","0","0.68744843","false","0","Q9GZN8","244","0.63392857"
"206","0","15","4.27371101","1.63E-6","0.23398868","0.0","2","7","false","P01034","13.0","2","0","0","0.63625433","false","0","P01034","1358","0.5"
"207","0","10","4.36950987","1.04E-6","0.22885862","0.0","2","7","false","Q9H936","7.0","2","0","0","0.62561001","false","0","Q9H936","1204","0.5"
"208","0","9","4.16974326","0.0","0.23982292","0.0","1","6","false","Q8N144","17.0","1","0","0","0.6478063","false","0","Q8N144","0","0.0"
"209","0","7","4.72745597","1.87E-6","0.21153026","0.0","2","8","false","P29400","4.0","2","0","0","0.58583823","false","0","P29400","824","0.5"
"210","5","29","3.95873117","3.5E-7","0.25260619","0.0","2","7","false","Q10586","27.0","2","0","0","0.67125209","false","0","Q10586","1616","0.53061224"
"211","0","10","4.78898791","8.2E-7","0.20881239","0.0","2","8","false","Q96L15","7.5","2","0","0","0.57900134","false","0","Q96L15","890","0.5"
"212","0","13","4.57076172","1.07E-6","0.21878191","0.0","2","8","false","Q8N9S9","10.0","2","0","0","0.6032487","false","0","Q8N9S9","1692","0.5"
"213","0","9","4.34341184","0.0","0.23023375","0.0","1","7","false","Q9NP90","16.0","1","0","0","0.6285098","false","0","Q9NP90","0","0.0"
"214","0","17","4.13314237","9.3E-7","0.24194666","0.0","2","7","false","P38935","14.5","2","0","0","0.65187307","false","0","P38935","3074","0.5"
"215","0","15","4.30691704","0.0","0.23218464","0.0","1","7","false","Q16560","28.0","1","0","0","0.63256477","false","0","Q16560","0","0.0"
"216","0","15","4.30691704","0.0","0.23218464","0.0","1","7","false","Q8TBF4","28.0","1","0","0","0.63256477","false","0","Q8TBF4","0","0.0"
"217","0","15","4.30691704","0.0","0.23218464","0.0","1","7","false","Q10570","28.0","1","0","0","0.63256477","false","0","Q10570","0","0.0"
"218","0","8","4.26214725","3.8E-7","0.23462352","0.0","2","7","false","O14604","5.0","2","0","0","0.63753919","false","0","O14604","474","0.5"
"219","0","10","4.03150859","0.0","0.2480461","0.0","1","7","false","Q8N8Z6","19.0","1","0","0","0.66316571","false","0","Q8N8Z6","0","0.0"
"220","0","14","4.05909187","0.0","0.24636052","0.0","1","6","false","Q8TAV4","26.0","1","0","0","0.6601009","false","0","Q8TAV4","0","0.0"
"221","0","15","4.05887969","2.1218E-4","0.2463734","0.0","2","6","false","O00194","13.5","2","0","0","0.66012448","false","0","O00194","472644","0.5"
"222","0","7","4.23212391","0.0","0.23628798","0.0","1","7","false","Q14549","12.0","1","0","0","0.64087512","false","0","Q14549","0","0.0"
"223","0","15","4.41406747","2.2582E-4","0.22654842","0.0","4","7","false","Q13326","4.5","4","0","0","0.62065917","false","0","Q13326","471434","0.26923077"
"224","0","4","4.63887121","0.0","0.21556968","0.0","1","7","false","Q9BZC1","6.0","1","0","0","0.59568098","false","0","Q9BZC1","0","0.0"
"225","0","12","4.54137492","1.45E-6","0.22019763","0.0","2","7","false","Q9UBX1","10.0","2","0","0","0.6065139","false","0","Q9UBX1","2328","0.5"
"226","0","9","4.23880755","5.0E-7","0.2359154","0.0","2","7","false","O43825","6.0","2","0","0","0.64013249","false","0","O43825","3710","0.5"
"227","0","14","4.31879907","1.16E-6","0.23154585","0.0","3","7","false","O00339","6.0","3","0","0","0.63124455","false","0","O00339","2862","0.38461538"
"228","0","7","4.48058561","0.0","0.22318511","0.0","1","7","false","Q9BZA7","12.0","1","0","0","0.61326827","false","0","Q9BZA7","0","0.0"
"229","0","6","4.54975599","0.0","0.21979201","0.0","1","7","false","Q92837","11.0","1","0","0","0.60558267","false","0","Q92837","0","0.0"
"230","0","10","4.56991301","0.0","0.21882255","0.0","1","7","false","O00468","19.0","1","0","0","0.603343","false","0","O00468","0","0.0"
"231","0","4","4.18650541","0.0","0.2388627","0.0","1","7","false","P09914","7.0","1","0","0","0.64594384","false","0","P09914","0","0.0"
"232","0","10","4.24209633","0.0","0.23573251","0.0","1","7","false","Q8IV16","18.0","1","0","0","0.63976707","false","0","Q8IV16","0","0.0"
"233","0","10","4.24209633","0.0","0.23573251","0.0","1","7","false","Q96L11","18.0","1","0","0","0.63976707","false","0","Q96L11","0","0.0"
"234","0","10","4.24209633","0.0","0.23573251","0.0","1","7","false","Q13635","18.0","1","0","0","0.63976707","false","0","Q13635","0","0.0"
"235","0","11","4.43295141","0.0","0.22558334","0.0","1","7","false","Q9BQE4","20.0","1","0","0","0.61856095","false","0","Q9BQE4","0","0.0"
"236","0","11","4.43295141","0.0","0.22558334","0.0","1","7","false","B7Z4G6","20.0","1","0","0","0.61856095","false","0","B7Z4G6","0","0.0"
"237","0","11","4.43295141","0.0","0.22558334","0.0","1","7","false","Q96JH7","20.0","1","0","0","0.61856095","false","0","Q96JH7","0","0.0"
"238","0","11","4.43295141","0.0","0.22558334","0.0","1","7","false","P09067","20.0","1","0","0","0.61856095","false","0","P09067","0","0.0"
"239","0","11","4.43295141","0.0","0.22558334","0.0","1","7","false","Q14565","20.0","1","0","0","0.61856095","false","0","Q14565","0","0.0"
"240","0","5","4.47888818","0.0","0.2232697","0.0","1","7","false","Q96PJ5","8.0","1","0","0","0.61345687","false","0","Q96PJ5","0","0.0"
"241","10","45","4.29673244","6.6631E-4","0.23273499","0.0","9","7","false","Q96K49","4.33333333","9","0","0","0.6336964","false","0","Q96K49","2220430","0.11904762"
"242","0","14","4.55463611","0.0","0.21955651","0.0","1","7","false","Q01726","27.0","1","0","0","0.60504043","false","0","Q01726","0","0.0"
"243","0","14","4.55463611","0.0","0.21955651","0.0","1","7","false","P42785","27.0","1","0","0","0.60504043","false","0","P42785","0","0.0"
"244","0","14","4.55463611","0.0","0.21955651","0.0","1","7","false","O94903","27.0","1","0","0","0.60504043","false","0","O94903","0","0.0"
"245","0","14","4.55463611","0.0","0.21955651","0.0","1","7","false","O43766","27.0","1","0","0","0.60504043","false","0","O43766","0","0.0"
"246","0","14","4.55463611","0.0","0.21955651","0.0","1","7","false","Q96Q11","27.0","1","0","0","0.60504043","false","0","Q96Q11","0","0.0"
"247","0","14","4.55463611","0.0","0.21955651","0.0","1","7","false","P08243","27.0","1","0","0","0.60504043","false","0","P08243","0","0.0"
"248","0","4","5.09717802","2.1218E-4","0.19618699","0.0","2","8","false","Q7Z7M9","2.0","2","0","0","0.544758","false","0","Q7Z7M9","432648","0.5"
"249","0","19","4.0862508","0.0","0.24472311","0.0","1","7","false","Q5VY80","37.0","1","0","0","0.65708324","false","0","Q5VY80","0","0.0"
"250","0","19","4.0862508","0.0","0.24472311","0.0","1","7","false","Q9NY59","37.0","1","0","0","0.65708324","false","0","Q9NY59","0","0.0"
"251","0","19","4.0862508","0.0","0.24472311","0.0","1","7","false","Q9Y6E2","37.0","1","0","0","0.65708324","false","0","Q9Y6E2","0","0.0"
"252","0","19","4.0862508","0.0","0.24472311","0.0","1","7","false","Q8NAU1","37.0","1","0","0","0.65708324","false","0","Q8NAU1","0","0.0"
"253","0","19","4.0862508","0.0","0.24472311","0.0","1","7","false","Q7Z4S6","37.0","1","0","0","0.65708324","false","0","Q7Z4S6","0","0.0"
"254","0","19","4.0862508","0.0","0.24472311","0.0","1","7","false","P62760","37.0","1","0","0","0.65708324","false","0","P62760","0","0.0"
"255","0","19","4.0862508","0.0","0.24472311","0.0","1","7","false","O95436","37.0","1","0","0","0.65708324","false","0","O95436","0","0.0"
"256","5","22","4.05102907","0.0","0.24685086","0.0","1","7","false","Q16478","43.0","1","0","0","0.66099677","false","0","Q16478","0","0.0"
"257","5","22","4.05102907","0.0","0.24685086","0.0","1","7","false","Q92478","43.0","1","0","0","0.66099677","false","0","Q92478","0","0.0"
"258","5","22","4.05102907","0.0","0.24685086","0.0","1","7","false","P36544","43.0","1","0","0","0.66099677","false","0","P36544","0","0.0"
