IDa	IDb
Q9NVP1	Q8TDN6
Q9NVP1	Q9BSC4
Q9NVP1	Q99848
Q9NVP1	O75691
Q9NVP1	P46777
Q9NVP1	O00566
Q9NVP1	Q9H9Y6
Q9NVP1	P62829
Q9NVP1	O43390
Q9NVP1	Q9Y3U8
Q9NVP1	O60832
Q9NVP1	P61353
Q9NVP1	Q9Y221
Q9NVP1	P62244
Q9NVP1	A0A0A0MTB8
Q9NVP1	Q9H0A0
Q9NVP1	Q13610
Q9NVP1	Q9NY93
Q9NVP1	Q9GZS1
Q9NVP1	P62753
Q9NVP1	Q49A26
Q9NVP1	P62913
Q9NVP1	P62424
Q9NVP1	Q9BYG3
Q9NVP1	Q9BVJ6
Q9NVP1	P62917
Q9NVP1	P32969
Q9NVP1	O95478
Q9NVP1	Q9NV06
Q9NVP1	Q9H6R4
Q9NVP1	O60524
Q9NVP1	Q2NL82
Q9NVP1	O15160
Q9NVP1	P62081
Q9NVP1	Q15050
Q9NVP1	Q12788
Q9NVP1	P0DPB6
Q9NVP1	Q9Y3T9
Q9NVP1	Q9H7B2
Q9NVP1	P62701
Q9NVP1	P36915
Q9NVP1	Q9H0S4
Q9NVP1	Q15269
Q92945	Q9UKX7
Q92945	Q9Y6H1
Q92945	Q96I24
Q92945	Q16630
Q92945	O43464
Q92945	Q16719
Q92945	Q92797
Q92945	P30044
Q92945	Q8TAQ2
Q92945	Q8N684
Q92945	Q9Y4B4
Q92945	P32119
Q92945	Q96ST3
Q92945	Q92922
P29992	Q9HAV0
P29992	P62879
Q9NUG6	O94763
Q9NUG6	Q03154
Q96KQ4	O75886
P62942	Q6IN85
P62942	P78406
P62942	O15498
P62942	P30405
P62942	P13929
P62942	P09104
P62942	P61604
P62942	P05413
P62942	Q13526
P62942	P10599
P62942	P00441
P62942	Q9Y3C8
P62942	Q9UI15
P62942	Q01995
P62942	Q9HBL8
P62942	Q96DH6
P62942	P37802
P62942	Q13363
P62942	P35573
P62942	Q01469
P62942	P23284
P62942	P36969
P62942	P49773
P62942	P26885
P62942	ENSG00000184674
P62942	P42345
P62942	P22392
Q9UNZ2	O14744
Q9UNZ2	P62191
Q9UNZ2	Q9BY32
Q9UNZ2	Q92575
Q9UNZ2	P55072
Q9UNZ2	P31947
Q9UNZ2	Q6P996
Q9UNZ2	Q9H0W9
Q9H0D6	Q5T655
Q9H0D6	Q9BZZ5
Q9H0D6	Q8NI22
P63167	O60493
P63167	ENSG00000121083
P63167	Q15365
P63167	P23528
P63167	P15531
Q9Y5X3	O60749
Q02878	P05388
Q02878	Q9GZR7
Q02878	P07910
Q02878	P39023
Q02878	Q9H307
Q02878	P62249
Q02878	P39019
Q02878	Q02543
Q02878	Q9BZE4
Q02878	P84098
Q02878	P49207
Q02878	P62277
Q02878	P25398
Q02878	Q8TDN6
Q02878	P83731
Q02878	P62841
Q02878	P35268
Q02878	P62851
Q02878	P46778
Q02878	P46777
Q02878	P46783
Q02878	P62829
Q02878	Q9Y3U8
Q02878	P61353
Q02878	P62244
Q02878	O00425
Q02878	P42766
Q02878	A0A0U1RQK9
Q02878	P62753
Q02878	P05386
Q02878	Q92901
Q02878	P15880
Q02878	O60885
Q02878	P62280
Q02878	P40429
Q02878	P62913
Q02878	P62241
Q02878	P62910
Q02878	P61247
Q02878	H7C2U2
Q02878	P18124
Q02878	P62424
Q02878	P23396
Q02878	P62888
Q02878	Q86VM9
Q02878	P62917
Q02878	P61254
Q02878	P32969
Q02878	P62263
Q02878	P46776
Q02878	P26373
Q02878	Q9UQ35
Q02878	P08865
Q02878	P46781
Q02878	P62081
Q02878	P63173
Q02878	P36578
Q02878	P61313
Q02878	P05387
Q02878	P42677
Q02878	P18077
Q02878	P62266
Q02878	P50914
Q02878	P62854
Q02878	P61513
Q02878	P30050
Q02878	P62701
Q02878	P62750
Q02878	P62906
Q02878	P07741
Q02878	Q15287
Q02878	P62269
Q9H501	ENSG00000108270
Q9H501	Q16181
Q9H501	O00566
Q9H501	Q9NQZ2
Q9H501	ENSG00000141141
Q9UJX4	Q13042
Q9UJX4	Q9H1A4
Q9UJX4	P29083
Q9UJX4	Q96DE5
Q8NHM5	Q9H3P7
ENSG00000089154	Q13573
ENSG00000089154	Q9NRZ9
ENSG00000089154	P53621
ENSG00000089154	P26358
ENSG00000089154	P41214
ENSG00000089154	P08758
ENSG00000089154	P12081
ENSG00000089154	Q9Y678
P05388	Q9GZR7
P05388	P43246
P05388	P39023
P05388	A0A384N5Y3
P05388	Q9P0L0
P05388	P62249
P05388	P39019
P05388	Q02543
P05388	P46779
P05388	P84098
P05388	P49207
P05388	P11142
P05388	P62277
P05388	P25398
P05388	P83731
P05388	P62841
P05388	P35268
P05388	P62851
P05388	P04844
P05388	P46778
P05388	P46777
P05388	P46783
P05388	P62829
P05388	Q9Y3U8
P05388	P61353
P05388	O15397
P05388	P62244
P05388	P42766
P05388	P62753
P05388	P05386
P05388	P15880
P05388	P62280
P05388	P40429
P05388	P62913
P05388	P62241
P05388	P62910
P05388	P61247
P05388	H7C2U2
P05388	P18124
P05388	P62424
P05388	P23396
P05388	P49792
P05388	P62888
P05388	P68104
P05388	O60841
P05388	P62917
P05388	P61254
P05388	Q09028
P05388	P32969
P05388	P62263
P05388	Q96L21
P05388	P50213
P05388	P46776
P05388	P26373
P05388	P08865
P05388	P46781
P05388	P62081
P05388	P63173
P05388	Q8WTT2
P05388	Q6P2Q9
P05388	P36578
P05388	P61313
P05388	P05387
P05388	P42677
P05388	P18077
P05388	ENSG00000184779
P05388	P62266
P05388	P50914
P05388	Q9Y3A4
P05388	P62854
P05388	P61513
P05388	P30050
P05388	P62701
P05388	P62750
P05388	P62906
P05388	P36915
P05388	P63244
P05388	B5MCY1
P05388	P62269
P05388	P56537
P49023	Q14376
P49023	Q01518
Q9UJA5	P55769
Q9UJA5	Q13573
Q9UJA5	Q9Y6E0
Q9UJA5	Q9NVM6
Q9UJA5	P54920
Q9UJA5	P17844
Q9UJA5	Q14232
Q9UJA5	O43390
Q9UJA5	P07814
Q9UJA5	P35241
Q9UJA5	P05455
Q9UJA5	Q96G46
Q9UJA5	Q9BVJ6
Q9UJA5	Q96FX7
Q9UJA5	P56192
Q9UJA5	Q96D46
Q9UJA5	Q05397
Q9UJA5	Q9Y4G6
Q9UJA5	P47897
Q9UJA5	Q9Y606
Q9UJA5	Q5TDH0
Q9UJA5	O95801
P30086	O15498
P30086	P04179
P30086	P61604
P30086	P35270
P30086	P15374
P30086	P30044
P30086	O95336
P30086	P17931
P30086	Q969G6
P30086	P00441
P30086	Q9H361
P30086	Q8TDQ7
P30086	Q9H2D1
P30086	Q6ZMR3
P30086	P31948
P30086	P23528
P30086	Q9H0W9
P30086	P62937
P30040	P04792
P30040	Q8WVY7
P35637	Q92841
P35637	P00558
P35637	Q9NVT9
P35637	P14866
P35637	Q15056
P35637	P26639
P35637	P23246
P35637	Q14814
P35637	Q9GZZ1
P35637	Q9BVC5
P35637	Q14103
P35637	Q15233
P35637	O14979
P35637	Q99615
P35637	P51991
P35637	Q8TAT6
P78318	P62714
P78318	P67775
P78318	O75663
P78318	P31947
Q14697	Q13724
Q14697	P22695
Q14697	Q9BYD2
Q9P107	P35557
Q9GZR7	O00541
Q9GZR7	P55769
Q9GZR7	O00567
Q9GZR7	Q9UL03
Q9GZR7	P22087
Q9GZR7	Q9BQ67
Q9GZR7	Q9BZE4
Q9GZR7	Q9P287
Q9GZR7	Q8IY81
Q9GZR7	Q8NHQ9
Q9GZR7	Q13601
Q9GZR7	P46087
Q9GZR7	Q8TDN6
Q9GZR7	Q8IZH2
Q9GZR7	Q99848
Q9GZR7	Q7Z6E9
Q9GZR7	P46777
Q9GZR7	B7Z6D5
Q9GZR7	Q9Y221
Q9GZR7	Q13610
Q9GZR7	Q9NY93
Q9GZR7	Q9GZL7
Q9GZR7	P62913
Q9GZR7	P18124
Q9GZR7	Q9BYG3
Q9GZR7	Q969E8
Q9GZR7	Q9BVP2
Q9GZR7	O95478
Q9GZR7	Q9H6R4
Q9GZR7	P62081
Q9GZR7	Q8WTT2
Q9GZR7	P36578
Q9GZR7	P61313
Q9GZR7	P05387
Q9GZR7	Q12788
Q9GZR7	Q9Y3T9
Q9GZR7	Q9H7B2
Q9GZR7	P62701
Q8NC96	O43175
Q8NC96	Q7Z7F0
Q8NC96	Q9Y3C8
Q8NC96	Q9Y2V2
Q8NC96	Q00169
Q8NC96	P34949
Q8NC96	Q9UIC8
P98171	Q15365
Q9UKL0	Q7L014
P30043	P61960
P51003	A0A384N5Y3
P51003	P33240
P51003	Q6UB35
P51003	P09651
P51003	Q9C0J8
P51003	O94903
P51003	Q9H361
P51003	Q9P2I0
P51003	P25098
P51003	Q12996
P51003	Q9H0L4
P51003	O00267
O75909	Q9NYV4
O75909	P06493
Q9Y266	Q9Y5J7
Q9Y266	Q16204
Q9Y266	P04406
Q9Y266	P00441
Q9Y266	P40926
Q9Y266	P20810
Q9Y266	Q13443
Q9NRL3	Q9Y3A3
Q9NRL3	Q14BN4
Q01664	O75643
Q01664	Q12830
Q9UBS4	P11142
Q9UBS4	Q9Y4L1
Q13310	O43175
Q13310	P55769
Q13310	P78406
Q13310	P15170
Q13310	Q13011
Q13310	Q15428
Q13310	P22087
Q13310	Q02543
Q13310	O43143
Q13310	Q8TDN6
Q13310	Q04637
Q13310	P46777
Q13310	O00148
Q13310	P55060
Q13310	P50897
Q13310	P61353
Q13310	P27348
Q13310	Q9UN86
Q13310	Q92901
Q13310	O14732
Q13310	P00441
Q13310	P40429
Q13310	P61247
Q13310	Q13283
Q13310	Q9Y383
Q13310	P18124
Q13310	P06730
Q13310	Q96DH6
Q13310	P68104
Q13310	P62917
Q13310	O94913
Q13310	Q8WWM7
Q13310	P62633
Q13310	P61981
Q13310	P46781
Q13310	O43660
Q13310	P61313
Q13310	O43290
Q13310	Q9H4A4
Q13310	Q07864
Q13310	Q15181
Q13310	E9PB61
Q13310	Q13838
Q13310	P62891
Q13310	P07741
Q13310	P36915
Q13310	Q99700
Q13310	O75340
Q86UV5	Q5SRE5
Q86UV5	P52298
Q86UV5	Q9Y6G9
P49588	P43246
P49588	P41250
P49588	P42224
P49588	Q9Y3A5
P49588	P30101
P49588	Q96D46
P49588	A2RTX5
P49588	P41252
O95239	Q92538
O95239	O75312
Q9NV70	Q96KP1
Q9NV70	Q96A65
Q9NV70	O60645
Q9P2N5	Q09161
Q9P2N5	O94913
Q9BZF1	ENSG00000138041
Q96PZ0	P55769
Q96PZ0	P33992
Q96PZ0	P22087
Q96PZ0	Q92538
Q96PZ0	P13929
Q96PZ0	Q9NY12
Q96PZ0	O43143
Q96PZ0	P09104
Q96PZ0	P25205
Q96PZ0	Q9NPJ3
Q96PZ0	Q13895
Q96PZ0	Q04637
Q96PZ0	Q9UDY2
Q96PZ0	Q9BU89
Q96PZ0	O43707
Q96PZ0	ENSG00000131795
Q96PZ0	P05455
Q96PZ0	O15514
Q96PZ0	Q9UHY7
Q96PZ0	P62487
Q96PZ0	Q96D46
Q96PZ0	P17812
Q96PZ0	Q8WTT2
Q96PZ0	O60231
Q96PZ0	O00571
A4D0S4	O95568
P07942	Q16401
P09622	P07954
P09622	Q05048
P09622	Q9NPH2
P09622	Q02218
P09622	P09972
P09622	P32929
P09622	P21912
P09622	P15374
P09622	Q6YN16
P09622	P36957
P09622	P55795
P09622	O96008
P09622	P08559
P09622	P05026
P09622	Q9BYD2
P09622	Q9UMY4
P09622	P10515
P09622	O95831
P09622	O75306
P09622	O43809
P09622	P31948
P09622	Q96I99
P09622	Q96HY7
O43396	Q9UK45
O43396	Q08211
O43396	Q9BR76
O43396	P31947
P07954	Q16401
P07954	Q9NR45
P07954	Q96EK6
P07954	P00558
P07954	P06744
P07954	Q14914
P07954	Q9NVS9
P07954	P09972
P07954	P07195
P07954	P04179
P07954	P51649
P07954	P46926
P07954	Q96GK7
P07954	Q16719
P07954	P17174
P07954	P50995
P07954	P00966
P07954	P00338
P07954	Q9Y376
P07954	P04075
P07954	Q8N335
P07954	P16152
P07954	Q8TDQ7
P07954	P29401
P07954	Q5T6V5
P07954	P21695
P07954	Q9HC38
P07954	P49821
P07954	P61088
P07954	Q9H0W9
P07954	Q6NVY1
P07954	P50238
Q9UKY7	Q9UKX7
Q9UKY7	P55769
Q9UKY7	O00233
Q9UKY7	Q9GZZ1
Q9UKY7	O43633
Q9UKY7	P52209
Q9UKY7	Q14157
Q9UKY7	Q13418
Q9C000	O95347
Q9C000	Q00610
Q9C000	P49674
Q9C000	P56537
Q06323	P41250
Q06323	Q13177
Q9H6D7	Q9NZ52
P12883	P19237
P12883	P07951
P12883	Q08043
Q9NPF4	P41227
Q9NPF4	O76003
Q9NPF4	P25208
Q9NPF4	Q12905
Q9NPF4	Q9BZZ5
Q9NPF4	Q14657
Q8WVM8	Q9NRW7
Q8WVM8	Q9BYD2
P07910	Q15648
P07910	Q9UKM9
P07910	P49792
P07910	P36915
Q9Y5B9	O00541
Q9Y5B9	P68400
Q9Y5B9	Q8N9T8
Q9Y5B9	Q8IYB3
Q9Y5B9	Q92541
Q9Y5B9	Q96A08
Q9Y5B9	Q08945
Q9Y5B9	Q86VM9
Q9Y5B9	Q9H4L7
Q9Y5B9	Q96ST2
Q9Y5B9	P26583
Q9Y5B9	Q8WVC0
Q9Y5B9	Q9NYV4
Q9Y5B9	Q15059
Q9Y5B9	P55209
Q9Y5B9	P09429
Q9Y5B9	Q6PD62
Q9Y5B9	P11387
Q9Y5B9	P67870
P20807	Q9Y2Z4
O43175	P60660
O43175	A0A384N5Y3
O43175	Q9P0L0
O43175	ENSG00000102069
O43175	O60664
O43175	P07195
O43175	P61604
O43175	P54727
O43175	P17174
O43175	P00966
O43175	Q9Y617
O43175	P09651
O43175	P78330
O43175	Q86WR0
O43175	O94903
O43175	Q8N335
O43175	P31948
O43175	P47985
O43175	Q9BW91
O43175	P18669
O43175	P04818
O43175	P61088
O43175	P54725
O43175	Q6ZNW5
O43175	Q93009
O43175	P11766
P15311	O43399
P15311	P13797
P15311	Q9NPH2
P15311	O14745
P15311	P09104
P15311	P61604
P15311	P15374
P15311	Q92598
P15311	Q14651
P15311	P13796
P15311	Q9H2U2
P15311	P52565
P15311	P52209
P15311	P0DPD6
P15311	P37802
P15311	O00764
P15311	Q9GZV4
P15311	P29401
P15311	O95757
P15311	Q01469
P15311	P42765
P15311	P36969
P15311	P31948
P15311	Q9Y696
P15311	P34932
P15311	P27797
P15311	P34897
P15311	Q9NNW7
P15311	P07237
P15311	Q6IS14
P60660	P61019
P60660	P16949
P60660	Q09666
P60660	O43865
P60660	P08574
P60660	P07951
Q70J99	Q16555
Q70J99	P11413
Q70J99	P08758
Q16555	O75608
Q16555	Q01518
Q16555	Q9BQC3
Q16555	Q9BV86
Q16555	P32320
Q16555	Q9UK41
Q16555	P53367
Q9UKX7	P43487
Q9UKX7	Q9NQP4
Q9UKX7	O60826
Q9UKX7	P41250
Q9UKX7	P07195
Q9UKX7	Q04637
Q9UKX7	P49790
Q9UKX7	Q9Y3A5
Q9UKX7	P61289
Q9UKX7	Q13131
Q9UKX7	Q9NZL4
Q9UKX7	O43776
Q9UKX7	O75369
Q9UKX7	P61764
Q9UKX7	Q9UHV9
Q9UKX7	Q9H074
Q9UKX7	P12268
Q9UKX7	Q15149
Q9UKX7	P60983
O75419	P12004
O75419	P61163
Q9NTX5	Q96DB5
Q9NTX5	P00491
Q9Y608	P52907
Q9Y608	Q13045
O75191	P35237
O75191	Q96FV2
O75191	P37837
O75191	Q96AT9
Q99741	P09884
Q9UJX2	Q13042
Q9UJX2	O00268
Q9UJX2	Q9UM13
Q9UJX2	Q5VWG9
Q9UJX2	Q96DE5
Q9UJX2	P55209
Q9UJX2	ENSG00000196510
Q9UJX2	Q99733
P43246	Q9NQP4
P43246	P55884
P43246	O43143
P43246	P52701
P43246	P27694
P43246	P13693
P43246	P29144
P43246	O75663
P43246	Q96L92
P43246	P39748
P43246	Q96D46
P43246	P08133
P43246	Q8WXX5
P48444	O14579
P48444	P61923
P48444	O75533
P48444	P53621
P48444	P53618
P48444	Q9ULX3
P48444	Q9Y678
P48444	P35606
Q16401	P48556
Q16401	P62333
Q16401	P25788
Q16401	P62191
Q16401	P28074
Q16401	P60900
Q16401	O14818
Q16401	P51665
Q16401	P25787
Q16401	Q99933
Q16401	ENSG00000108294
Q16401	O43242
Q16401	O00231
Q16401	O00233
Q16401	P25205
Q16401	O00487
Q16401	P13674
Q16401	P49721
Q16401	P25786
Q16401	P11047
Q16401	Q99436
Q16401	P23434
Q16401	Q9BTW9
Q16401	P17858
Q16401	P28072
Q16401	P28066
Q16401	Q8IYB7
Q16401	P08237
Q16401	P28070
Q16401	P35998
Q16401	Q15008
Q16401	P17980
Q16401	Q96K76
Q16401	Q13200
Q16401	Q9BRP4
Q16401	O00232
Q16401	P07951
Q16401	P28062
Q16401	P40306
Q16401	P28065
Q5SRE5	Q8N1F7
Q9NR45	P14550
Q9NR45	Q06830
Q9NR45	P17174
Q9NR45	P00966
Q9NR45	P29401
Q9NR45	Q9HC38
Q9NR45	P32119
Q9NR45	P34949
Q9NR45	ENSG00000180185
Q9NR45	Q8IW45
O14981	Q9Y4A5
Q9BTA9	Q9Y490
Q9Y5Y2	Q9HA47
Q9Y5Y2	Q00535
Q13451	P33316
Q13451	Q04726
Q96SB4	P46087
Q96SB4	O15355
Q96SB4	Q9H0A0
P08238	O95433
P08238	O75607
P08238	P11142
P08238	P06576
P08238	P04406
P08238	P61604
P08238	P22695
P08238	P10809
P08238	P25705
P08238	P31948
P08238	P34932
P08238	P27797
P08238	P51571
P08238	P07237
P08238	P07437
P08238	O95373
P08238	P62987
P08238	P39656
Q99459	Q13573
Q99459	Q8IY81
Q99459	Q15029
Q99459	Q9UMS4
Q99459	P46087
Q99459	P23246
Q99459	O75934
Q99459	P20042
Q99459	Q14498
Q99459	Q08211
Q99459	P37108
Q99459	P23396
Q99459	P32969
Q99459	P04843
Q99459	O43660
Q99459	Q6P2Q9
Q99459	O76094
Q99459	Q9NQ50
Q99459	Q15393
Q99459	P62891
Q99459	Q9H0S4
Q99459	Q9ULR0
P15924	P04264
P15924	P08779
P31942	Q8IV08
P31942	P04792
P31942	P25205
P31942	P22626
P31942	P09651
P31942	Q32P51
P31942	O15027
P31942	O14979
P31942	P31948
P31942	P51991
P31942	O75340
P00519	Q14CX7
P00519	O96013
P00519	Q9P2J5
P00519	O43776
P00519	O75688
O00154	Q15365
Q9Y371	P54578
Q9Y371	O60826
Q9Y371	P63279
Q9Y371	Q9UIA9
Q9Y371	P23381
Q9Y371	Q96P16
Q9Y371	Q9UBI1
Q9Y371	O14972
Q9Y371	Q8NFF5
O00767	P30153
O00767	O95292
O00767	Q96P11
O00767	P22695
O00767	Q53GQ0
O00767	P23396
O00767	P55072
O00767	P51571
O00767	P50914
Q7Z2K6	Q92544
P48556	P62333
P48556	P25788
P48556	P62191
P48556	P28074
P48556	P60900
P48556	O75832
P48556	P51665
P48556	P25787
P48556	ENSG00000108294
P48556	O43242
P48556	O00231
P48556	O00233
P48556	O00487
P48556	Q9H583
P48556	Q9H173
P48556	P25786
P48556	P28072
P48556	P28066
P48556	P55036
P48556	P35998
P48556	Q15008
P48556	P17980
P48556	Q86W25
P48556	Q99460
P48556	Q13200
P48556	Q9Y606
P48556	Q9UNM6
P48556	O00232
P48556	P28062
O15047	Q8TF01
Q8WUZ0	Q12824
Q8WUZ0	Q92925
Q8WUZ0	O14497
Q8WUZ0	P51532
Q8WUZ0	Q92785
Q8WUZ0	Q8TAQ2
Q8WUZ0	Q15532
Q8WUZ0	Q92922
Q14011	O43776
Q14011	O95067
Q14011	P61599
P30049	P06576
P30049	P24539
P30049	P56381
P30049	P13073
P30049	Q9NZJ7
P30049	P25705
P30049	P18859
P30049	P61421
P30049	P36542
P30049	P45880
P30049	O75964
P30049	O75947
P30049	P56385
P30049	P20674
P30049	P21796
P30049	P56134
P30049	P48047
P30049	P39656
P35858	P32121
P52272	Q9Y3I0
P52272	Q96AG4
P52272	P22695
P17568	P24539
P17568	O95299
P17568	P13073
P17568	P22695
P17568	Q9Y6M9
P17568	P61421
P17568	Q99623
Q9NZ01	Q9NS69
Q9NZ01	Q9H0U3
Q9NZ01	P11142
Q9NZ01	Q9H4M9
Q9NZ01	Q9H8Y8
Q9NZ01	O14828
Q9NZ01	P11310
Q9NZ01	Q9NZ45
Q9NZ01	P43307
Q9NZ01	P27824
Q9NZ01	P62820
Q9NZ01	P22695
Q9NZ01	Q00610
Q9NZ01	P40227
Q9NZ01	Q53GQ0
Q9NZ01	P05023
Q9NZ01	P04843
Q9NZ01	P36542
Q9NZ01	P45880
Q9NZ01	O95470
Q9NZ01	Q8N5M9
Q9NZ01	Q9H0U4
Q9NZ01	P51571
Q9NZ01	Q13838
Q9NZ01	P21796
Q9NZ01	P39656
Q9Y5L4	Q9Y5J7
Q9Y5L4	Q92597
Q9Y5L4	P26196
Q9Y5L4	O60220
Q9Y5L4	P62072
Q9Y5L4	Q9Y5J9
Q9Y5L4	P14174
Q13126	Q14232
Q13126	O60493
Q13126	P22061
Q13126	P61960
Q13126	P55060
Q13126	P00966
Q13126	P62837
Q13126	Q9UI15
Q13126	Q9UMY4
Q13126	Q9NUQ9
Q13126	P37802
Q13126	Q8TDQ7
Q13126	P18085
Q13126	P49773
Q13126	P35754
Q13126	P37837
Q13126	ENSG00000177688
Q13126	P55854
Q13126	Q8IW45
Q13126	Q9H2H8
Q13126	Q9NTZ6
P19388	P61218
P19388	Q9Y535
P19388	P19387
P19388	P36954
P19388	Q9H9Y6
P19388	O15514
P19388	P53803
P19388	O14802
P19388	P68104
P19388	ENSG00000161980
P19388	P52434
P19388	P62487
P19388	P05423
P19388	O15160
P19388	P62875
P19388	A0A6Q8PGB0
P19388	P0DPB6
P19388	P13984
P19388	O00267
Q8IZ69	O60645
Q8IZ69	Q9H7B4
P43487	Q9Y5K8
P43487	Q9H4A6
P43487	Q13148
P43487	P62826
P43487	P62820
P43487	Q86VV4
Q96RN5	Q9H944
Q96RN5	Q15648
Q96RN5	Q9BUE0
Q96RN5	Q9BTT4
Q96RN5	O75586
Q96RN5	Q9NPJ6
Q96RN5	Q96G25
Q96RN5	Q6P2C8
Q96RN5	Q9P086
Q96RN5	Q9Y2X0
Q96RN5	O60244
O95721	P54920
P46109	P55795
P46109	O75146
P46109	O15294
P46109	Q9Y696
P46109	O75340
Q12824	O60907
Q12824	Q9BQE9
Q12824	Q92925
Q12824	Q4VC05
Q12824	Q16630
Q12824	O14497
Q12824	P51532
Q12824	Q92785
Q12824	O96019
Q12824	Q8TAQ2
Q12824	Q15532
Q12824	Q92922
Q12824	Q9BZK7
Q12824	Q92784
Q12824	Q9BY43
Q15459	P33992
Q15459	O94906
Q15459	P33991
Q15459	Q15428
Q15459	Q9UMS4
Q15459	Q04637
Q15459	O75533
Q15459	P35269
Q15459	Q15642
Q15459	P09661
Q15459	O43172
Q15459	Q5T0N5
Q15459	P61163
Q15459	Q8TAQ2
Q15459	Q15427
Q15459	Q7L014
Q15459	P11171
Q15459	O15042
Q15459	P62314
Q15459	O43660
Q15459	Q92922
Q15459	Q6P2Q9
Q15459	O43290
Q15459	Q12874
Q15459	Q96RU3
Q15459	Q15393
Q15459	Q96NB3
Q15459	Q9ULR0
Q9UBR1	Q9H993
P62318	P08621
P62318	O75533
P62318	O43395
P62318	P62316
P62318	O43390
P62318	Q9UK45
P62318	P62306
P62318	Q92620
P62318	P62308
P62318	O75643
P62318	Q9Y383
P62318	Q9H4L7
P62318	Q12904
P62318	P62312
P62318	P62314
P62318	P62310
P62318	Q6P2Q9
P62318	O43290
P62318	Q9P258
P62318	P62304
P62318	Q12874
P62318	Q15393
P62318	Q9Y333
O00541	P55769
O00541	O00567
O00541	P22087
O00541	Q02543
O00541	Q9NW13
O00541	Q9BZE4
O00541	Q8IY81
O00541	O43143
O00541	Q13601
O00541	P46087
O00541	Q8TDN6
O00541	Q03701
O00541	Q13416
O00541	Q99848
O00541	B7Z6D5
O00541	P62829
O00541	Q9NVN8
O00541	P61353
O00541	Q9Y221
O00541	Q13610
O00541	P18124
O00541	P62424
O00541	Q9BVJ6
O00541	P62917
O00541	Q9BVP2
O00541	O95478
O00541	P46776
O00541	P63173
O00541	Q8WTT2
O00541	P36578
O00541	P55209
O00541	Q9Y3T9
O00541	Q9H7B2
O00541	P36915
O00541	Q99733
O00541	P62987
P28482	Q9Y5K8
P28482	Q13572
P28482	P27361
P28482	O43390
P28482	Q9H0C8
P28482	P10586
P28482	O14757
P28482	P08237
P28482	Q86Y56
P28482	Q96QU8
P28482	P31350
P28482	Q03252
P28482	O96017
P19440	P46976
E7EQL6	Q9UMQ6
P53007	Q16891
P53007	P32969
P53007	P62854
P53007	P62701
Q9UJY5	P31751
Q9UJY5	O43143
Q9UJY5	O14908
Q9UJY5	O75369
Q9UJY5	Q92783
Q9UJY5	Q7Z6M1
Q9UJY5	ENSG00000152022
Q9UJY5	Q13541
Q9Y3L3	O75663
Q9Y3L3	Q96MN2
Q9Y3L3	A0A7I2R3P8
P09382	P78406
P09382	P14866
P09382	O60664
P09382	P51148
P09382	Q9UHD1
P09382	P50995
P09382	P63000
P09382	P00441
P09382	P50454
P09382	P18085
P09382	P47985
P09382	Q15365
P09382	P37837
P09382	P61088
P09382	P07355
P09382	Q15366
P09382	P50238
P09382	Q99623
Q9UBB9	P08621
Q9UBB9	O43395
Q9UBB9	O43172
Q9UBB9	Q9Y5B6
Q9UBB9	O43290
Q9Y262	O15371
Q9Y262	P60228
Q9Y262	P55884
Q9Y262	Q14152
Q9Y262	P19338
Q9Y262	O75821
Q9Y262	Q14980
Q9Y262	Q13144
Q9Y262	O15372
Q9Y262	Q7L2H7
Q9Y262	O00303
Q9Y262	Q9UBQ5
Q9Y262	Q99613
Q9Y262	B5ME19
P55769	O00178
P55769	O00567
P55769	P31146
P55769	Q9BWH6
P55769	P14866
P55769	P22087
P55769	C9J381
P55769	O00231
P55769	Q9ULV4
P55769	Q9NPJ3
P55769	P26639
P55769	Q9GZZ1
P55769	O95834
P55769	O43390
P55769	F5GX28
P55769	Q86W50
P55769	O60832
P55769	Q9BQC3
P55769	P62244
P55769	O60506
P55769	Q8IWJ2
P55769	Q9NY93
P55769	R4GMY3
P55769	O43172
P55769	P62913
P55769	Q9BY44
P55769	Q5SYC1
P55769	Q9H361
P55769	P62888
P55769	P68104
P55769	Q13620
P55769	P61978
P55769	Q14978
P55769	Q16531
P55769	P17812
P55769	Q9BR76
P55769	O43290
P55769	Q9BZK7
P55769	P12268
P55769	P23378
P55769	P30050
P55769	P56537
P61218	P19387
P61218	P36954
P61218	Q9H1D9
P61218	P53803
P61218	ENSG00000161980
P61218	P52434
P61218	O15160
P61218	A0A6Q8PGB0
P61218	O00267
P61218	P63272
P61218	O75575
Q92841	P14866
Q92841	O43143
Q92841	Q16630
Q92841	P23246
Q92841	P49750
Q92841	Q07666
Q92841	Q9Y3A5
Q92841	O60506
Q92841	P09651
Q92841	Q8TAQ2
Q92841	Q9Y314
Q92841	O94903
Q92841	P68104
Q92841	Q13418
Q92841	P53350
Q92841	P30101
Q92841	Q8WWM7
Q92841	P51991
Q92841	P47897
Q92841	Q15149
Q92841	Q9NVD7
Q92841	Q99700
Q9NS69	P30153
Q9NS69	Q9Y6C9
Q9NS69	Q9H4M9
Q9NS69	Q9UNL2
Q9NS69	P24539
Q9NS69	P46783
Q9NS69	P08559
Q9NS69	Q9NZJ7
Q9NS69	P22695
Q9NS69	Q00610
Q9NS69	Q53GQ0
Q9NS69	O14949
Q9NS69	P51571
Q9Y3I0	O60826
Q9Y3I0	Q92597
Q9Y3I0	Q12972
