IDa	IDb
Q3SX64	Q9NQX3
Q3SX64	Q9H3F6
Q3SX64	Q969U6
Q3SX64	Q9UHW5
P51003	P54652
Q9H765	Q9NSE4
Q9H765	Q93034
Q9H765	Q9NWT6
Q9H765	Q96F44
Q9H765	Q9C0C7
P30039	Q9UGI0
Q9UBV8	Q6ICG6
B0YJ81	Q02383
B0YJ81	P04279
O60671	O43829
O60671	Q99638
Q8NG50	Q9UBF8
O75679	Q86UE8
O75679	Q5VWQ8
O75679	Q9NWL6
O75679	O75677
O75679	O75678
Q9GZN7	P50993
Q9GZN7	O14983
Q9GZN7	Q9Y485
Q9GZN7	Q8TDJ6
Q9GZN7	Q9Y4E6
Q9GZN7	Q13748
Q9GZN7	P13535
Q9GZN7	P12883
UNKNOWN	Q6NUQ4
UNKNOWN	Q8NBW4
UNKNOWN	Q9C0H2
UNKNOWN	Q9H9S5
UNKNOWN	Q9HBI0
UNKNOWN	P35610
UNKNOWN	P35625
UNKNOWN	Q9NRX5
UNKNOWN	Q96S16
UNKNOWN	Q8NHS3
Q99963	Q99961
Q15475	E9PLN6
Q15475	Q99502
Q15475	P11055
Q15475	P12883
Q15475	Q9Y623
Q9P0V8	Q8N335
P57103	Q8TCT7
P57103	Q99808
P57103	P43304
P57103	Q8N6G5
P57103	Q9UPR5
Q16637	Q9Y3F4
Q16637	P13674
Q13277	P61764
Q13277	Q15833
Q13277	P40222
Q13277	O95249
Q13277	Q14BN4
Q13277	Q13190
Q13277	Q5T5C0
Q13277	O15498
Q13277	Q9UHD2
Q13277	Q15836
Q13277	Q9BV40
Q13277	O75379
Q13277	O60499
Q9BR01	P50225
Q9BR01	P50224
Q9BR01	Q9HBI0
Q9BR01	B4DIZ1
Q5VX71	Q9BZ76
Q5VX71	Q13423
Q5VX71	P54707
Q5VX71	P42892
Q5VX71	O75197
Q5VX71	Q86XX4
Q5VX71	P06756
Q5VX71	Q92506
Q5VX71	Q14112
Q5VX71	Q6UWY0
Q5VX71	P53708
Q5VX71	P49366
Q5VX71	A6NKD9
Q5VX71	O75051
Q5VX71	Q13683
Q5VX71	Q9UBX1
Q5VX71	O95450
Q5VX71	Q8NFZ4
Q5VX71	Q495W5
Q5VX71	Q8NBL1
Q5VX71	Q9H497
Q5VX71	Q5T4B2
Q5VX71	P15848
Q5VX71	P49641
Q5VX71	Q5SP12
Q5VX71	Q96S86
P09493	P06753
P09493	P07951
P09493	Q5TZA2
P09493	O60271
P09493	Q96A65
P09493	Q9Y6K9
P09493	Q9Y6D9
P09493	Q9UJP4
P09493	Q96A19
P09493	Q9NXG0
P09493	Q56P03
P09493	Q8WXA3
P09493	Q86YM7
P09493	Q9Y5U2
P09493	Q8TDM6
P09493	Q14249
P09493	Q96NL6
Q96FX7	Q9UJA5
Q96FX7	Q9NZN5
Q96FX7	O15085
Q96FX7	O43251
Q96FX7	P30039
Q96FX7	Q14192
Q9NX07	Q86UA1
Q99598	O94964
Q99598	Q08378
Q99598	Q6ZU80
Q99598	O00139
Q99598	Q9Y3F4
Q99598	A6NKT7
Q99598	O14715
Q99598	Q99666
Q99598	O95613
Q99598	Q15631
Q99598	Q92540
O43396	P17174
Q9P275	Q9H6R0
Q9P275	Q92628
Q9P275	P06748
Q9P275	Q9HCU4
P21796	P02649
Q64LD2	Q99832
Q64LD2	P78371
Q9HA38	P62736
Q9HA38	Q5H9S7
Q9HA38	Q9C0B1
O75467	P36578
UNKNOWN	P30039
P57076	O00628
P57076	P14923
P57076	Q02413
P57076	P42357
P57076	P11142
P57076	P54652
P57076	P22735
P57076	E9PBV3
P57076	Q08188
P57076	Q9H1E1
P57076	P20930
P57076	P29508
P57076	Q8WVV4
P57076	Q15517
P57076	Q8IW75
P57076	O75342
P57076	P50452
P57076	Q9UI42
P57076	P05120
P57076	Q6ZVX7
P57076	Q16610
P57076	P35754
P57076	Q9Y337
O95567	Q92769
O95567	Q9GZZ8
Q9NPL8	Q9Y375
Q9NPL8	Q9BQ95
Q9NPL8	Q9H845
Q6ZQR2	Q13748
Q9NZ63	Q8N960
Q9NZ63	Q9H0C5
P30279	P24941
P30279	P11802
P30279	Q08999
P30279	P46527
P30279	Q00535
P30279	P49918
Q6IPU0	Q9BU64
Q6IPU0	Q7L2Z9
Q6IPU0	Q13352
Q6IPU0	Q71F23
O95865	O43491
O95865	Q9Y2J2
O95865	O94760
O95865	O15294
O95865	P51610
O95865	P54105
O95865	P17174
Q56P03	O94906
Q56P03	O75643
Q56P03	Q6P2Q9
Q56P03	Q9BRR8
Q56P03	Q9H5Z1
Q56P03	Q9Y312
Q56P03	O95905
Q56P03	P06753
Q56P03	O95400
Q56P03	Q9Y5U2
Q56P03	Q9BRX9
Q56P03	P62318
Q8N336	P07864
Q8N336	P30039
Q8N336	Q8TF66
Q8N336	Q86SJ6
Q96E09	Q04917
Q96E09	Q96M94
Q96E09	P30153
Q96E09	Q08209
Q96E09	Q7Z309
Q96E09	Q66LE6
Q96E09	P63151
Q96E09	P63098
Q96E09	P53805
P24071	Q9Y2G0
UNKNOWN	Q9BWG6
UNKNOWN	Q86VP1
UNKNOWN	O95789
UNKNOWN	Q5SVZ6
UNKNOWN	Q9NR12
UNKNOWN	Q8TAP6
UNKNOWN	Q7Z7A3
UNKNOWN	P52739
Q9UHW5	P62487
Q9UHW5	Q9Y535
Q9UHW5	Q9GZS1
Q9UHW5	Q9H9Y6
Q9UHW5	Q8IZT6
Q9UHW5	O95602
Q9UHW5	O14802
Q9UHW5	Q8IXW5
Q9UHW5	Q9NVU0
Q9UHW5	P24928
Q9UHW5	Q9NW08
Q9UHW5	Q9Y4D1
Q9UHW5	P30876
Q9UHW5	Q9HCN4
Q9UHW5	O15160
Q9UHW5	P05423
Q9UHW5	Q9UBG3
Q9UHW5	P19387
Q9UHW5	P54764
Q9UHW5	P53674
Q9UHW5	P0CAP2
Q9UHW5	P62136
Q9UHW5	O15446
Q9UHW5	Q9NWS0
Q6ZN18	Q09028
Q6ZN18	Q16576
Q6ZN18	O75530
Q6ZN18	Q92833
Q6ZN18	P54252
Q6ZN18	Q15022
P57775	P17987
P57775	P49368
P57775	Q99832
P57775	P50991
P57775	Q92526
P57775	P40227
P57775	P78371
P57775	Q9H2J4
P57775	P50990
P57775	P48643
P57775	Q99471
P57775	Q9NUG6
P57775	O14530
P57775	Q13371
Q96DX5	Q15370
Q96DX5	P0CG47
Q96DX5	Q16891
Q96DX5	Q15369
Q96DX5	Q93034
Q96DX5	P06732
Q96DX5	P12277
Q96DX5	P12532
Q96DX5	Q9NWT6
Q96DX5	O95376
Q6PIV2	Q96L91
Q6PIV2	B1AK64
Q6PIV2	Q9H2F5
Q6PIV2	Q52LR7
Q6PIV2	Q9NPF5
Q6PIV2	Q9Y4A5
Q6PIV2	P50225
Q6PIV2	Q9H0E9
Q6PIV2	Q15906
Q6PIV2	Q9NXR8
Q6PIV2	P01106
Q6PIV2	Q05BQ5
Q6PIV2	Q9NV56
Q6PIV2	Q92993
Q6PIV2	O95619
Q6PIV2	Q9UBU8
Q8N9F7	P02787
Q8N9F7	P01024
Q8N9F7	P02768
Q8N9F7	P01011
Q8N9F7	P19823
Q8N9F7	P02647
Q8N9F7	P01023
Q8N9F7	P01859
Q8N9F7	P06727
Q8N9F7	P00450
Q8N9F7	P00738
Q8N9F7	P01009
Q8N9F7	P00751
Q8N9F7	P02042
Q8N9F7	P68871
Q8N9F7	P02652
Q8N9F7	P69905
Q8N9F7	P02765
Q8N9F7	P02790
Q8N9F7	P04217
Q8N9F7	P0C0L4
Q8N9F7	P19652
Q8N9F7	P02763
Q8N9F7	P01042
Q16534	Q9UKI8
P28845	Q16880
P28845	O14656
P28845	Q9H1E5
P14415	Q14749
P14415	O14967
P14415	Q9NQC3
Q8N5Z5	Q709F0
Q8N5Z5	O94761
Q8N5Z5	Q9UBT6
Q8N5Z5	Q99755
Q8N5Z5	Q9ULJ8
Q8N5Z5	Q14681
Q8N5Z5	Q9NXV2
Q8N5Z5	Q8N1G0
Q8N5Z5	Q5VT25
Q8N5Z5	O00411
Q8N5Z5	Q13393
Q8N5Z5	O00257
Q8N5Z5	Q9Y217
Q8N5Z5	Q9ULU4
Q8N5Z5	Q96QC0
Q8N5Z5	Q9H5L6
Q8N5Z5	Q8TCT0
Q8N5Z5	Q5JTW2
Q8N5Z5	B0LM41
Q8N5Z5	Q96QG7
Q8N5Z5	P29074
Q8N5Z5	P57721
Q8N5Z5	Q2NKJ3
Q8N5Z5	Q9BWE0
Q9Y337	Q13509
Q9Y337	Q3ZCM7
Q9Y337	P15289
Q9Y337	Q8N6R0
Q9Y337	P68366
Q9Y337	Q71U36
Q9Y337	Q9BQE3
Q9Y337	P18084
Q9Y337	Q9UQ49
Q9Y337	O75581
Q9Y337	Q9BRT8
Q9Y337	Q86XX4
Q9Y337	Q96RG2
Q9Y337	Q96AY2
Q9Y337	Q9Y4K0
Q9Y337	P56282
Q9Y337	O60245
Q9Y337	P03886
Q9Y337	A4D1U4
Q9Y337	Q9Y6N1
Q9Y337	Q8IYL2
Q9Y337	Q96EM0
UNKNOWN	O43491
UNKNOWN	P11171
UNKNOWN	Q9H4G0
UNKNOWN	Q9Y2J2
UNKNOWN	Q96MT8
UNKNOWN	O43301
UNKNOWN	P07197
UNKNOWN	Q96A65
UNKNOWN	P40222
UNKNOWN	Q9UMS4
UNKNOWN	O94986
UNKNOWN	Q15149
UNKNOWN	Q96R06
UNKNOWN	Q96ED9
UNKNOWN	Q14749
UNKNOWN	Q5TZA2
UNKNOWN	O75934
UNKNOWN	Q7L099
UNKNOWN	Q676U5
Q9H400	Q6Q0C0
Q9BYG3	Q9H9Y2
Q9BYG3	P67809
Q9BYG3	Q9Y2T7
Q9BYG3	Q8IYB3
Q9BYG3	Q99575
Q9BYG3	Q9GZR7
Q9BYG3	P46783
Q9BYG3	Q6ZN55
Q9BYG3	P17097
Q9BYG3	Q92900
Q9BYG3	Q99614
Q9BYG3	O76021
Q9BYG3	Q7Z2W4
Q9BYG3	Q9NUD5
Q9BYG3	Q9H7N4
Q9BYG3	Q659C4
Q9BYG3	Q13823
Q9BYG3	P42696
Q9BYG3	Q13601
Q9BYG3	Q8TDD1
Q9BYG3	Q8N567
Q9BYG3	Q15397
Q9BYG3	Q6IQ21
Q9BYG3	Q96H22
Q9BYG3	Q9H7B2
Q9BYG3	Q13247
Q9BYG3	Q8WY36
Q9BYG3	Q68D10
Q9BYG3	Q03188
Q9BYG3	Q9UC06
Q9BYG3	Q9NVX2
Q9BYG3	Q8WXA9
Q9BYG3	Q53T94
Q9BYG3	Q9NS56
Q9BYG3	Q96CS4
Q96T76	O76071
Q96T76	Q9Y3D0
Q96T76	Q9P0N9
Q96T76	Q5VV42
Q96T76	Q7L190
B0UZR7	Q8NFY9
P29372	O95163
P29372	Q9H9T3
P29372	Q6IA86
P29372	Q9NVX7
Q15777	P50224
Q15777	P10588
P11245	Q9NQZ5
P11245	Q9UL40
P11245	Q9Y337
P06748	P36578
P06748	Q9H9Y2
P06748	Q9GZR7
P06748	Q8IY81
P06748	Q8NCD3
P06748	P39023
P06748	Q8NB50
P06748	Q9NY93
P06748	Q96GQ7
P06748	Q49A26
P06748	Q9BXY0
P06748	O76021
P06748	Q9GZR2
P06748	Q9H8H2
P06748	Q9Y3C1
P06748	Q6NW34
P06748	O43159
P06748	Q8NDF8
P06748	O75683
P06748	Q9BZE4
P06748	Q15397
P06748	O15381
P06748	Q9NZM5
P06748	O60287
P06748	Q8WTT2
P06748	Q8TDN6
P06748	P42696
P06748	Q9HAN9
P06748	Q03188
P06748	P46781
P06748	Q2TB10
P06748	Q9H4K7
P06748	Q9NQ55
P06748	P78345
P06748	Q9BUL9
P06748	Q68D10
Q9NVL8	Q9BYX7
Q9NVL8	Q01433
Q8N6M0	Q9UPQ0
Q8N6M0	P54803
Q8N6M0	Q9H0C5
Q9UIL8	P50226
Q9NWS0	P62487
Q9NWS0	Q9NUG6
Q9NWS0	Q9Y265
Q9NWS0	O95602
Q9NWS0	O14802
Q9NWS0	Q8IXW5
Q9NWS0	Q9NVU0
Q9NWS0	P24928
Q9NWS0	P0CAP2
Q9NWS0	Q9H6T3
Q9NWS0	O15514
Q9NWS0	Q9NW08
Q9NWS0	P30876
Q9NWS0	Q96MX6
Q9NWS0	Q9Y230
Q9NWS0	O94763
Q9NWS0	Q9HCN4
Q9NWS0	Q96N67
Q9NWS0	P05423
Q9NWS0	P19387
Q9NWS0	Q58WW2
Q9NWS0	P62136
Q9NWS0	P36873
Q9NWS0	Q03164
Q86SE5	Q9Y3X0
Q86SE5	Q8WVK7
Q86SE5	Q9BZJ0
Q86SE5	Q9NW64
Q86SE5	Q6Q0C0
Q86SE5	O60508
Q86SE5	Q6PJT7
Q86SE5	Q9HCS7
Q86SE5	Q96DF8
Q86SE5	Q8WUD4
Q86SE5	Q9UNP9
Q86SE5	Q9UKM9
Q86SE5	Q96MU7
Q86SE5	Q69YN2
P15880	P61254
P15880	P62979
P15880	P67809
P15880	Q9Y2T7
P15880	Q1ED39
P15880	O75533
P15880	Q8WUA4
P15880	P46783
P15880	Q6ZN55
P15880	Q07021
P15880	Q9H0A0
P15880	Q96GA3
P15880	O76021
P15880	O60678
P15880	P58557
P15880	O75683
P15880	Q96EB6
P15880	Q9NY61
P15880	Q6NSZ9
P15880	Q9BRP1
P15880	P62841
P15880	Q16342
P15880	Q9NQZ2
P15880	Q13601
P15880	Q96GM8
P15880	Q8IWX8
P15880	Q9NQ92
P15880	Q96IT1
P15880	P08865
P15880	P54105
P15880	Q8NFQ8
P15880	P46781
P15880	P08708
P15880	Q9BRS2
P15880	O00566
P15880	Q13247
P15880	Q8NEJ9
P15880	Q5VTE6
P15880	Q9NRM2
P15880	Q9ULX3
P15880	P46782
P15880	Q96QR8
P15880	Q86TS9
P08865	P62979
P08865	P67809
P08865	P46783
P08865	Q13435
P08865	Q6ZN55
P08865	P58317
P08865	Q9NW07
P08865	Q8N9T8
P08865	Q14692
P08865	Q86X02
P08865	Q13601
P08865	P08708
P08865	Q01850
P08865	Q9H116
P08865	Q96QR8
P08865	Q9H4Z2
Q9UIY3	O95352
Q9BUV0	Q07021
Q9BUV0	Q9Y5L0
Q9BUV0	Q9GZU8
Q9BUV0	Q9HD23
Q96HF1	Q8IUR7
Q96HF1	Q7L5Y9
Q96HF1	Q9UL63
Q6UWI4	Q9H7Z7
Q6UWI4	Q96L14
Q9HBV2	Q13509
Q9HBV2	Q68DH5
Q9HBV2	A0FGR8
Q9HBV2	O43502
Q9HBV2	Q70HW3
Q9HBV2	O00461
Q9HBV2	Q9BSJ5
Q9HBV2	Q9P244
Q9HBV2	Q92538
Q9HBV2	Q12816
Q9HBV2	Q5UIP0
Q9HBV2	Q8IU60
Q9HBV2	Q9H6X2
Q9HBV2	Q01814
Q9HBV2	Q14849
Q9HBV2	Q5VYK3
Q9HBV2	Q9HCI6
Q9HBV2	Q96J84
Q9HBV2	Q7Z7G8
Q9HBV2	Q6NUM6
Q9HBV2	Q9UBI1
Q9HBV2	Q13393
Q9HBV2	Q14CZ7
Q9HBV2	Q9NVH2
Q9HBV2	Q14680
Q9HBV2	O94991
Q9HBV2	Q9UI95
Q9HBV2	O14733
Q9HBV2	Q96DA6
Q9HBV2	O95297
Q9HBV2	Q8IWF6
Q9HBV2	Q8IYU8
Q9HBV2	Q7Z4L5
Q9HBV2	Q8NCG7
Q9HBV2	Q8TCX1
Q9HBV2	P51957
Q9HBV2	O95258
Q9HBV2	Q93075
Q9HBV2	Q86X83
Q9ULZ2	Q9Y5K6
Q9ULZ2	P50225
Q9ULZ2	Q96B97
Q9NQZ5	Q7Z7F0
Q9NQZ5	Q9BU89
Q9NQZ5	Q08117
Q8N4C7	P61764
Q8N4C7	Q15833
Q8N4C7	O95229
Q8N4C7	O60678
Q8N4C7	O00161
Q8N4C7	P50226
Q8N4C7	Q9Y2K9
Q8N4C7	Q5T5C0
Q8N4C7	Q9UHD2
Q8N4C7	Q15836
Q8N4C7	P63027
Q8N4C7	Q9NRM2
Q8N4C7	Q9BV40
Q8N4C7	Q9C026
P50225	P50224
P50225	P50226
P50226	P50224
P50226	Q96Q05
P50226	Q13137
Q9P0N9	Q92574
Q9P0N9	Q04917
Q9P0N9	P49815
Q9P0N9	Q86VH2
Q6P047	P21802
Q6P047	Q502X0
O95858	P09601
O95858	Q9BRX8
O95858	O95573
O95858	Q8NBN3
O95858	Q92604
O95858	P30519
O95858	O43760
O95858	Q6NSJ5
O95858	Q643R3
O95858	O14672
O95858	Q12846
O95858	Q9GZP9
O95858	P55082
O95858	Q5KU26
O95858	Q96K12
O95858	Q9H2C2
O95858	Q96HA1
O95858	O14828
O95858	O15126
O95858	Q8TB61
O95858	O95260
O95858	Q9GZU3
O95858	O60476
O95858	Q3SXM5
O95858	Q8N2G8
O95858	Q9NRZ5
O95858	O75907
O95858	Q53EU6
O95858	Q96DA6
O95858	Q9BRR3
O95858	O60427
O95858	Q86UL3
O95858	Q96B77
O95858	Q9NRZ7
O95858	Q13948
O95858	Q9NV66
O95858	Q8NBJ4
O95858	Q06136
O95858	Q8TDW0
O95858	Q8IWT6
O95858	Q8N6M3
O95858	Q8IUH5
O95858	Q8IUH4
O95858	Q8N8J7
O95858	O95136
O95858	Q9Y673
O95858	Q8NC56
O95858	Q14332
O95858	Q96E22
O95858	Q6P1Q0
O95858	P52569
O95858	P30825
O95858	P98172
O95858	P48960
O95858	Q3SY17
O95858	Q92536
O95858	B7ZAQ6
O95858	Q9UHQ9
O95858	Q5U3C3
O95858	O75845
O95858	Q9NQ11
O95858	Q96A54
O95858	Q9NQC3
O95858	Q8IUS5
O95858	Q15125
O95858	Q96ET8
O95858	Q99624
O95858	Q7Z7B1
O95858	Q969P0
O95858	Q9H7F0
O95858	Q08722
O95858	Q9H3E2
O95858	Q9Y397
O95858	Q2TAA5
O95858	Q96NR8
O95858	O75298
O95858	O60779
O95858	Q6P1A2
O95858	Q8N4L2
O95858	Q9NUT2
O95858	Q8IXU6
O95858	A0PJW6
O95858	Q8WUD6
O95858	Q8WVP7
O95858	O95298
O95858	O43306
O95858	Q9Y3D7
O95858	O43808
O95858	O75915
O95858	Q96MH6
O95858	Q6UWP7
O95858	Q6ZMG9
O95858	Q9Y227
O95858	O75110
O95858	Q5T4F4
O95858	Q9H1C4
O95858	Q8NBP5
O95858	O94901
O95858	Q6NUT3
O95858	P00395
O95858	Q96KR6
O95858	Q9BXB1
O95858	P08962
O95858	Q86VR2
O95858	O43657
O95858	Q5BKT4
O95858	O60637
O95858	Q96HR9
O95858	Q9H461
O95858	Q8WUY8
O95858	P13224
O95858	Q8NC44
O95858	A0PK00
O95858	Q92903
O95858	Q92508
O95858	Q9NUE0
O95858	Q8NHS3
O95858	Q96FL8
O95858	Q96D05
O95858	Q9H6H4
O95858	Q9ULQ1
O95858	Q92685
Q99614	P50224
Q99614	Q9H4P4
Q9UIW0	Q9Y3E7
Q9UIW0	Q9BY43
Q14135	Q7Z5L9
Q14135	Q8IU81
Q14135	Q9H1B7
Q14135	P28347
Q14135	Q15561
Q14135	Q99594
Q5BJH7	Q07065
Q9BSG1	Q9NW13
Q9BSG1	Q13523
Q9BSG1	P58317
Q9BSG1	Q8NB50
Q9BSG1	Q6NSZ9
Q9BSG1	Q49A26
Q9BSG1	Q9BXY0
Q9BSG1	Q9Y4C8
Q9BSG1	O96028
Q9BSG1	O43159
Q9BSG1	Q8NDF8
Q9BSG1	Q7Z2W4
Q9BSG1	Q13206
Q9BSG1	Q15397
Q9BSG1	Q9Y2R9
Q9BSG1	P82933
Q9BSG1	P42696
Q9BSG1	P82673
Q9BSG1	Q8WTT2
Q9BSG1	Q8TDD1
Q9BSG1	P18621
Q9BSG1	Q71F23
Q9BSG1	Q15050
Q9BSG1	Q8TDN6
Q9BSG1	Q13823
Q9BSG1	Q7L3S4
Q9BSG1	Q6IQ21
Q9BSG1	Q9H5J8
Q9BSG1	P61513
Q9BSG1	O00566
Q9BSG1	Q9H7B2
Q9BSG1	Q2TB10
Q9BSG1	P57071
Q9BSG1	Q9BRD0
Q9BSG1	Q96G21
Q9BSG1	Q53T94
Q9BSG1	P17026
Q9BSG1	Q99676
Q9BSG1	O75820
Q9BSG1	P0C0S8
Q9BSG1	Q96AK3
Q9BSG1	Q86TS9
Q9UL40	Q4G0J3
Q9UL40	P36578
Q9UL40	O15042
Q9UL40	Q9Y2T7
Q9UL40	Q9NW13
Q9UL40	P17010
Q9UL40	P46783
Q9UL40	Q9NZB2
Q9UL40	Q13523
Q9UL40	Q13435
Q9UL40	Q14692
Q9UL40	P39023
Q9UL40	O75290
Q9UL40	Q9UEG4
Q9UL40	Q92900
Q9UL40	Q96ME7
Q9UL40	O75127
Q9UL40	O95793
Q9UL40	Q9NUL3
Q9UL40	Q96KR1
Q9UL40	P0CB38
Q9UL40	Q12926
Q9UL40	Q03701
Q9UL40	Q02539
Q9UL40	Q6NSZ9
Q9UL40	Q49A26
Q9UL40	Q9BXY0
Q9UL40	Q9GZR2
Q9UL40	Q9H8H2
Q9UL40	Q14562
Q9UL40	P58876
Q9UL40	P23527
Q9UL40	Q13206
Q9UL40	Q9BQ75
Q9UL40	Q1KMD3
Q9UL40	Q09161
Q9UL40	Q9Y4C8
Q9UL40	Q8N9T8
Q9UL40	O43159
Q9UL40	Q13823
Q9UL40	P16104
Q9UL40	Q9NUD5
Q9UL40	Q8NB50
Q9UL40	O15226
Q9UL40	Q659C4
Q9UL40	Q15397
Q9UL40	O95363
Q9UL40	O43422
Q9UL40	Q92665
Q9UL40	O95104
Q9UL40	Q9Y388
Q9UL40	Q9ULD5
Q9UL40	Q7Z6E9
Q9UL40	Q9ULW3
Q9UL40	Q92674
Q9UL40	Q9NYV4
Q9UL40	Q15776
Q9UL40	Q7L2Z9
Q9UL40	Q9UER7
Q9UL40	Q8WTT2
Q9UL40	Q8TDN6
Q9UL40	Q96GM8
Q9UL40	Q8IWX8
Q9UL40	P62979
Q9UL40	Q9HCE1
Q9UL40	P61129
Q9UL40	P42696
Q9UL40	Q13601
Q9UL40	Q9UIG0
Q9UL40	Q53GS7
Q9UL40	Q7L2J0
Q9UL40	Q86VM9
Q9UL40	Q8TBF4
Q9UL40	Q96QD9
Q9UL40	Q9NQV6
Q9UL40	Q13084
Q9UL40	O00566
Q9UL40	Q14137
Q9UL40	Q2Q1W2
Q9UL40	Q96QR8
Q9UL40	Q15427
Q9UL40	O75569
Q9UL40	Q9UHC7
Q9UL40	Q96K80
Q9UL40	Q96MX3
Q9UL40	Q8WXF0
Q9UL40	Q15654
Q9UL40	Q86TS9
Q9H8T0	Q9UJC3
Q9H8T0	Q86VS8
Q9H8T0	Q96ED9
Q9H8T0	Q13049
Q9H8T0	Q13506
Q9H8T0	Q8N612
Q9H8T0	Q05DH4
Q9H8T0	Q92574
Q9H8T0	P53609
Q96ES7	Q13625
Q96ES7	Q9ULM3
Q96ES7	Q86TJ2
Q96ES7	Q8IYH5
Q96ES7	Q9Y4J8
Q96ES7	O60941
Q96ES7	Q6ZSJ8
Q96ES7	Q13884
Q96ES7	Q99081
Q96ES7	Q6P2E9
Q96ES7	Q5R372
Q96ES7	Q9BV73
Q96ES7	Q9H8E8
Q96ES7	Q9HBM6
Q96ES7	Q99661
Q96ES7	Q99961
Q96ES7	O75528
Q96ES7	Q92831
Q96ES7	Q92830
Q96ES7	Q0VG06
Q96ES7	Q8N9N5
Q96ES7	O75529
Q96ES7	P61964
Q96ES7	Q9BXF6
Q96ES7	O75486
Q96ES7	Q9Y448
Q96ES7	Q9Y6J9
Q96ES7	Q9BQS8
Q96ES7	O75478
Q96ES7	Q9Y2I8
Q96ES7	Q9NS73
Q96ES7	Q96BN2
Q96ES7	P50552
Q96ES7	O94864
P30281	P24941
P30281	P06493
P30281	Q14135
P30281	P11802
P30281	Q08999
P30281	Q00534
P30281	P46527
P30281	Q00535
P30281	P49918
P30281	P42773
P30281	Q9ULZ2
P30281	Q9Y337
P30281	Q92793
Q9NZQ7	Q8N1S5
Q9NZQ7	Q6YHU6
Q9NZQ7	P78527
Q9NZQ7	Q9UIA9
Q9NZQ7	O75691
Q9NZQ7	Q96QU8
Q9NZQ7	O95373
Q9NZQ7	Q13535
Q9NZQ7	Q9NX00
Q9NZQ7	Q4LE60
Q9NZQ7	Q92973
Q9NZQ7	P40855
Q9NZQ7	Q96ER3
Q9NZQ7	O43156
Q9NZQ7	Q14746
Q9NZQ7	O75146
Q9NZQ7	Q9C0E2
Q9NZQ7	Q9UPT9
Q9NZQ7	Q8TCG1
Q9NZQ7	Q96JB5
Q9NZQ7	Q8WTW3
Q9NZQ7	P42345
Q9NZQ7	Q96JB2
Q9NZQ7	Q9Y5L0
Q9NZQ7	Q13315
Q9NZQ7	P83436
Q9NZQ7	Q8WVM7
Q9NZQ7	Q9H9E3
Q9NZQ7	Q96MW5
Q9NZQ7	Q8WY07
Q9NZQ7	Q9UP83
Q9NZQ7	Q9UNW1
Q9NZQ7	Q9UPQ8
Q3KPI0	Q9BUJ0
Q3KPI0	Q9ULH0
Q3KPI0	Q6V0I7
Q3KPI0	Q13535
Q3KPI0	Q68D85
Q3KPI0	Q9Y5H2
Q3KPI0	Q9UN70
Q3KPI0	Q8TCG1
Q3KPI0	Q8N6Y1
Q3KPI0	Q9UBH6
Q3KPI0	Q9BZM4
Q3KPI0	P34925
Q3KPI0	Q14118
Q3KPI0	Q8TBA6
Q3KPI0	P54764
Q3KPI0	P08581
Q3KPI0	P12931
Q3KPI0	Q12860
Q3KPI0	P98172
Q3KPI0	Q96ER9
Q3KPI0	Q13332
Q3KPI0	P10586
Q3KPI0	Q9NRK6
Q3KPI0	Q9NZ53
Q3KPI0	Q58EX2
Q3KPI0	P19823
Q3KPI0	Q8TB96
Q3KPI0	Q9BYC5
Q3KPI0	Q86UD1
Q3KPI0	Q4KMG0
Q3KPI0	P41273
Q3KPI0	Q5ZPR3
Q96L14	P49585
Q96L14	Q8N163
Q96L14	Q8WXH0
Q96L14	Q99996
Q96L14	Q9BVG8
Q96L14	Q9H672
Q96L14	Q8N4C6
Q96L14	Q8WXA3
Q96L14	O43482
Q96L14	Q5SW79
Q96L14	Q9Y4F5
Q96L14	Q6XUX3
Q96L14	F5H593
Q96L14	O43293
Q96L14	Q9BV73
Q96L14	Q96R06
Q96L14	E9PL24
Q96L14	Q9UNK0
Q96L14	Q9BR76
Q96L14	Q9BUH8
Q96L14	Q8NCR1
Q96L14	Q6PCD5
Q96L14	Q16204
Q96L14	O95271
Q96L14	Q9NYP9
Q96L14	Q9UEU0
Q96L14	O95295
Q96L14	P22612
Q96L14	O75474
Q96L14	Q9BV40
Q9NUI1	Q8N5D0
Q7L190	P35612
Q7L190	P35611
Q7L190	P42357
Q7L190	P22735
Q7L190	Q9Y5X1
Q7L190	Q96FQ6
Q7L190	Q99961
Q7L190	Q96JM7
Q7L190	P20930
Q7L190	P29508
Q7L190	P05090
Q7L190	Q8NEX9
Q7L190	O75342
Q7L190	Q3KPI0
Q7L190	Q6SPF0
Q7L190	Q53EQ6
Q7L190	Q9BYJ1
Q86YB7	Q13825
Q86YB7	Q13472
Q86YB7	O75380
Q86YB7	Q7Z7A3
Q86YB7	Q5SXM8
P30084	P11182
P30084	Q15751
P30084	Q8N5M1
Q99944	Q9NVF7
Q99944	Q9UBS3
Q99944	B2CI53
Q99944	Q9H400
Q99944	Q9UHF1
Q969X5	Q16352
Q969X5	P98172
Q15024	Q01780
Q15024	Q96B26
Q15024	Q9Y450
Q15024	Q06265
Q15024	Q6NZY4
Q15024	Q13868
Q15024	O60293
Q15024	Q5RKV6
Q15024	Q70CQ3
Q8N6D5	P35612
Q8N6D5	P35611
Q8N6D5	Q7Z309
