IDa	IDb
O00159	Q86SQ0
O00159	Q8IVT2
O00159	Q8IX12
O00159	Q8IXM2
O00159	Q8N302
O00159	Q8N3V7
O00159	Q8N556
O00159	Q8N573
O00159	Q8N726
O00159	Q8N9B5
O00159	Q8TB52
O00159	Q8WW12
O00159	Q8WX93
O00159	Q8WYL5
O00159	Q92828
O00159	Q96BQ5
O00159	Q96EV2
O00159	Q96FS4
O00159	Q96I25
O00159	Q96N67
O00159	Q96RN5
O00159	Q9BQ61
O00159	Q9BSF4
O00159	Q9BWT7
O00159	Q9H0G5
O00159	Q9H0L4
O00159	Q9H2D6
O00159	Q9H3F6
O00159	Q9H3U1
O00159	Q9NR12
O00159	Q9NYL9
O00159	Q9UHB6
O00159	Q9UPN6
O00159	Q9Y281
O00159	Q9Y2T2
O00159	Q9Y2X0
O00159	Q9Y4I1
O00159	Q9Y5J9
O00159	Q9Y5L4
O00159	Q9Y6N5
Q96H55	A1L390
Q96H55	A6NI28
Q96H55	Q9ULV4
Q96H55	Q53TN4
Q96H55	P27105
Q96H55	Q96S97
Q96H55	Q9NX63
Q96H55	Q9P0K7
Q96H55	P16070
Q96H55	Q13045
Q96H55	Q96RT1
Q96H55	Q9UM54
Q96H55	Q9UPQ0
Q96H55	A0A0A0MTE2
Q96H55	P06396
Q96H55	F8WAN1
Q96H55	Q6ZU35
Q96H55	Q13561
Q96H55	Q9UDY2
Q96H55	Q76I76
Q96H55	P55209
Q96H55	P35580
Q96H55	Q9ULJ8
Q96H55	O60237
Q96H55	P59998
Q96H55	Q07157
Q96H55	Q86XJ1
Q96H55	Q8WXE9
Q96H55	Q6NYC8
Q96H55	O14639
Q96H55	H0YEF7
Q96H55	P09493
Q96H55	Q14CN4
Q96H55	O15027
Q96H55	O43166
Q96H55	P19105
Q96H55	K7EM38
Q96H55	O00159
Q96H55	O00443
Q96H55	O14974
Q96H55	O15020
Q96H55	O15143
Q96H55	O15144
Q96H55	O15145
Q96H55	O43293
Q96H55	O43707
Q96H55	O43795
Q96H55	O60292
Q96H55	O60784
Q96H55	O75083
Q96H55	O75128
Q96H55	O75146
Q96H55	O75369
Q96H55	O75955
Q96H55	O95425
Q96H55	O95782
Q96H55	P06753
Q96H55	P07355
Q96H55	P07951
Q96H55	P08238
Q96H55	P09496
Q96H55	P09497
Q96H55	P12814
Q96H55	P14384
Q96H55	P14649
Q96H55	P21333
Q96H55	P21796
Q96H55	P22102
Q96H55	P23528
Q96H55	P26038
Q96H55	P28289
Q96H55	P28290
Q96H55	P35579
Q96H55	P36873
Q96H55	P42566
Q96H55	P45880
Q96H55	P46940
Q96H55	P47755
Q96H55	P47756
Q96H55	P52907
Q96H55	P53675
Q96H55	P60660
Q96H55	P61158
Q96H55	P61160
Q96H55	P62136
Q96H55	P62879
Q96H55	P63010
Q96H55	P63096
Q96H55	P63261
Q96H55	P67936
Q96H55	P68363
Q96H55	P78524
Q96H55	P80723
Q96H55	P98082
Q96H55	Q00610
Q96H55	Q01082
Q96H55	Q05682
Q96H55	Q09666
Q96H55	Q0JRZ9
Q96H55	Q0ZGT2
Q96H55	Q12792
Q96H55	Q12965
Q96H55	Q13492
Q96H55	Q13813
Q96H55	Q14126
Q96H55	Q14203
Q96H55	Q14247
Q96H55	Q14254
Q96H55	Q14573
Q96H55	Q14677
Q96H55	Q15149
Q96H55	Q15746
Q96H55	Q16539
Q96H55	Q16643
Q96H55	Q16891
Q96H55	Q27J81
Q96H55	Q4KMQ1
Q96H55	Q5M775
Q96H55	Q5T5U3
Q96H55	Q6NZI2
Q96H55	Q6P4F7
Q96H55	Q6PJ61
Q96H55	Q6WCQ1
Q96H55	Q7RTP6
Q96H55	Q86SQ0
Q96H55	Q86V48
Q96H55	Q8IVT2
Q96H55	Q8IXI1
Q96H55	Q8N3V7
Q96H55	Q8N556
Q96H55	Q8NFJ5
Q96H55	Q8WX93
Q96H55	Q92614
Q96H55	Q92828
Q96H55	Q96CW1
Q96H55	Q96FS4
Q96H55	Q96H55
Q96H55	Q96N67
Q96H55	Q96SB3
Q96H55	Q99501
Q96H55	Q9BPX5
Q96H55	Q9BR76
Q96H55	Q9BWT7
Q96H55	Q9H3U1
Q96H55	Q9H444
Q96H55	Q9H6X2
Q96H55	Q9HC78
Q96H55	Q9NQX4
Q96H55	Q9NRR3
Q96H55	Q9NSY1
Q96H55	Q9NYL9
Q96H55	Q9NYZ3
Q96H55	Q9NZ32
Q96H55	Q9UEY8
Q96H55	Q9UHB6
Q96H55	Q9ULV0
Q96H55	Q9Y281
Q96H55	Q9Y4I1
Q96H55	Q9Y608
P33176	Q9UPV9
P33176	Q07866
P33176	O15294
P33176	P33176
P33176	Q6P597
P33176	Q6T4R5
P33176	Q9H0B6
P33176	Q9HBR0
P33176	Q9NSK0
Q96FV9	A2RTX5
Q96FV9	P55265
Q96FV9	E9PB61
Q96FV9	P06396
Q96FV9	Q9HB58
Q96FV9	Q99873
Q96FV9	H0YHG0
Q96FV9	Q9Y2R5
Q96FV9	O00148
Q96FV9	O43149
Q96FV9	O43896
Q96FV9	O60293
Q96FV9	O75152
Q96FV9	O75319
Q96FV9	O95985
Q96FV9	P38919
Q96FV9	P51114
Q96FV9	P82979
Q96FV9	Q06787
Q96FV9	Q08211
Q96FV9	Q13769
Q96FV9	Q13838
Q96FV9	Q53F19
Q96FV9	Q9UBC1
Q96FV9	Q5T200
Q96FV9	Q6I9Y2
Q96FV9	Q6PJT7
Q96FV9	Q6ZUT6
Q96FV9	Q86V81
Q96FV9	Q86W42
Q96FV9	Q8IXZ2
Q96FV9	Q8N9M1
Q96FV9	Q8NDT2
Q96FV9	Q8NI27
Q96FV9	Q8WYN0
Q96FV9	Q96EV2
Q96FV9	Q96FV9
Q96FV9	Q96J01
Q96FV9	Q96N64
Q96FV9	Q96QD9
Q96FV9	Q9BY77
Q96FV9	Q9H7E2
Q96FV9	Q9H7N4
Q96FV9	Q9H8G2
Q96FV9	Q9NYF8
Q96FV9	Q9NYZ3
Q96FV9	Q9P287
Q96FV9	Q9P2N5
Q96FV9	Q9UBV7
Q96FV9	Q9Y224
Q96FV9	Q9Y2W1
Q96FV9	Q9Y3Y2
O60828	Q9Y2W2
O60828	P0CB38
O60828	O43172
O60828	O43290
O60828	O43395
O60828	O60828
O60828	O75554
O60828	O75643
O60828	O94906
O60828	P55081
O60828	P62312
O60828	Q13123
O60828	Q15029
O60828	Q2TAY7
O60828	Q5VZ89
O60828	Q6P2Q9
O60828	Q8WWY3
O60828	Q969P6
O60828	Q96DI7
O60828	Q96GM8
O60828	Q9BZL1
O60828	Q9NS56
O60828	Q9NVP2
O60828	Q9NW64
O60828	Q9Y6A4
Q9UET6	Q8N6T7
Q9UET6	Q9P2D0
Q9UET6	K7EL68
Q9UET6	O75923
Q9UET6	Q16543
Q9UET6	Q6IN84
Q9UET6	Q86WX3
Q9UET6	Q96JP5
Q9UET6	Q9NNW5
Q9UET6	Q9NVN8
Q9UET6	Q9UET6
P27635	P62753
P27635	A4D1E9
P27635	Q99755
P27635	B0I1T2
P27635	Q9Y262
P27635	Q9HAF1
P27635	B3EWF7
P27635	O00303
P27635	Q9UBU8
P27635	Q96GC5
P27635	Q92552
P27635	Q16698
P27635	Q9BQ75
P27635	P08865
P27635	Q13685
P27635	Q9P2D0
P27635	E7EPN9
P27635	E9PAV3
P27635	P78346
P27635	Q9Y4P3
P27635	Q12873
P27635	Q8NHQ9
P27635	P62910
P27635	Q9H9A5
P27635	Q9GZR7
P27635	P29372
P27635	H0Y4V9
P27635	Q96G21
P27635	Q96EY4
P27635	Q99700
P27635	Q99613
P27635	Q99848
P27635	Q92769
P27635	P18621
P27635	P84098
P27635	Q07020
P27635	O00411
P27635	O14646
P27635	O15381
P27635	O60264
P27635	O60524
P27635	O75179
P27635	O75475
P27635	O75531
P27635	O75607
P27635	O75821
P27635	O76094
P27635	O95470
P27635	O95696
P27635	O95707
P27635	O95985
P27635	P05388
P27635	P06748
P27635	P08240
P27635	P08579
P27635	P08708
P27635	P09874
P27635	P11388
P27635	P11940
P27635	P15880
P27635	P16401
P27635	P17480
P27635	P17844
P27635	P18124
P27635	P19525
P27635	P20290
P27635	P22087
P27635	P23396
P27635	P25398
P27635	P26373
P27635	P27635
P27635	P30050
P27635	P32969
P27635	P35249
P27635	P35250
P27635	P35268
P27635	P35659
P27635	P36578
P27635	P36873
P27635	P37108
P27635	P39019
P27635	P39023
P27635	P40429
P27635	P40937
P27635	P40938
P27635	P42677
P27635	P42766
P27635	P46013
P27635	P46087
P27635	P46776
P27635	P46777
P27635	P46781
P27635	P46782
P27635	P46783
P27635	P47813
P27635	P47914
P27635	P49770
P27635	P50914
P27635	P55198
P27635	P60228
P27635	P60866
P27635	P61247
P27635	P61313
P27635	P61353
P27635	P62081
P27635	P62241
P27635	P62244
P27635	P62249
P27635	P62263
P27635	P62266
P27635	P62269
P27635	P62273
P27635	P62277
P27635	P62280
P27635	P62424
P27635	P62701
P27635	P62750
P27635	P62829
P27635	P62847
P27635	P62851
P27635	P62854
P27635	P62888
P27635	P62899
P27635	P62906
P27635	P62913
P27635	P62917
P27635	P62979
P27635	P63173
P27635	P63220
P27635	P63244
P27635	P68431
P27635	P78549
P27635	P83731
P27635	P98179
P27635	Q00403
P27635	Q00839
P27635	Q02543
P27635	Q02878
P27635	Q02880
P27635	Q03468
P27635	Q06787
P27635	Q08211
P27635	Q08J23
P27635	Q13112
P27635	Q13283
P27635	Q13347
P27635	Q13442
P27635	Q13823
P27635	Q14152
P27635	Q14232
P27635	Q14694
P27635	Q14807
P27635	Q15326
P27635	Q15477
P27635	Q16666
P27635	Q2NL82
P27635	Q5F1R6
P27635	Q5JTH9
P27635	Q9BPZ2
P27635	Q5SSJ5
P27635	Q5VW36
P27635	Q6KC79
P27635	Q6P158
P27635	Q6PGP7
P27635	Q6PKG0
P27635	Q71F23
P27635	Q71RC2
P27635	Q9UG63
P27635	Q7KZF4
P27635	Q7L2E3
P27635	Q7L2J0
P27635	Q7Z2T5
P27635	Q7Z417
P27635	Q7Z478
P27635	Q7Z739
P27635	Q7Z7K6
P27635	Q86UK7
P27635	Q86V81
P27635	Q86XZ4
P27635	Q8IUF8
P27635	Q8IWS0
P27635	Q8IY81
P27635	Q8IZL8
P27635	Q8N8D1
P27635	Q8NC51
P27635	Q8NC56
P27635	Q8TDD1
P27635	Q8TDN6
P27635	Q8WUA4
P27635	Q8WVM0
P27635	Q8WWQ0
P27635	Q92499
P27635	Q92522
P27635	Q92613
P27635	Q92615
P27635	Q92794
P27635	Q92979
P27635	Q969S3
P27635	Q96CT7
P27635	Q96DV4
P27635	Q96GQ7
P27635	Q96NY9
P27635	Q96T88
P27635	Q99575
P27635	Q9BQ39
P27635	Q9BQG0
P27635	Q9BRU9
P27635	Q9BVP2
P27635	Q9BVQ7
P27635	Q9BX10
P27635	Q9BYJ9
P27635	Q9BZE4
P27635	Q9H089
P27635	Q9H0A0
P27635	Q9H0S4
P27635	Q9H2W6
P27635	Q9H6R0
P27635	Q9H6R4
P27635	Q9H6W3
P27635	Q9H7N4
P27635	Q9HC36
P27635	Q9NNW5
P27635	Q9NPE3
P27635	Q9NQS1
P27635	Q9NR30
P27635	Q9NRW3
P27635	Q9NRX1
P27635	Q9NVN8
P27635	Q9NVP1
P27635	Q9NVV4
P27635	Q9NW13
P27635	Q9NWT1
P27635	Q9NX58
P27635	Q9NXF1
P27635	Q9NY61
P27635	Q9NYL2
P27635	Q9NZM5
P27635	Q9P275
P27635	Q9P287
P27635	Q9UBU9
P27635	Q9UI10
P27635	Q9UI30
P27635	Q9UIG0
P27635	Q9UII4
P27635	Q9UJK0
P27635	Q9UKD2
P27635	Q9UKS6
P27635	Q9ULX3
P27635	Q9UMY1
P27635	Q9UN86
P27635	Q9UNQ2
P27635	Q9UQ80
P27635	Q9Y221
P27635	Q9Y224
P27635	Q9Y295
P27635	Q9Y2X3
P27635	Q9Y3B9
P27635	Q9Y3I0
P27635	Q9Y3U8
P27635	Q9Y4W2
P27635	Q9Y5A9
P27635	Q9Y5B9
O75787	P61224
O75787	O75787
O75787	Q9BVT8
O75787	O95249
O75787	P61421
O75787	Q93050
O75787	G3V1K3
O75787	A0A499FIX8
O75787	H7BZJ3
O75787	O00308
O75787	O00461
O75787	O43504
O75787	O43633
O75787	O75348
O75787	O75396
O75787	O75955
O75787	O95625
O75787	O95985
O75787	P02786
O75787	P06733
O75787	P09382
O75787	P09496
O75787	P11233
O75787	P13987
O75787	P14384
O75787	P14923
O75787	C9J4G9
O75787	P21281
O75787	P30101
O75787	P38117
O75787	P38606
O75787	P46060
O75787	P49757
O75787	P51149
O75787	P51798
O75787	E9PF00
O75787	P61106
O75787	P61160
O75787	P61586
O75787	P80723
O75787	P84095
O75787	Q07065
O75787	Q13393
O75787	Q14146
O75787	Q14254
O75787	Q14318
O75787	Q14677
O75787	Q15904
O75787	Q15907
O75787	Q5HYI8
O75787	Q5M775
O75787	Q6IAA8
O75787	Q6NZI2
O75787	Q7L804
O75787	Q86SQ0
O75787	Q86UP2
O75787	Q86WC4
O75787	Q8IWA0
O75787	Q8N357
O75787	Q8NBM4
O75787	Q8NFJ5
O75787	Q8WUF5
O75787	Q8WV92
O75787	Q8WVM8
O75787	Q969G5
O75787	Q96G23
O75787	Q96NT0
O75787	Q96QD8
O75787	Q9BUH8
O75787	Q9HDC5
O75787	Q9P0V3
O75787	Q9UGI8
O75787	Q9UKS6
O75787	Q9ULH0
O75787	Q9UNE7
O75787	Q9UQN3
O75787	Q9Y2Q5
O75787	Q9Y5K6
P60891	O60256
P60891	P11908
P60891	P60891
P60891	Q14558
P60891	Q5XUX0
P60891	Q969P6
P60891	Q9P2N7
P60891	Q9UMS4
P48029	Q9UNL2
P48029	Q9NYP7
P48029	P10636
P48029	P48029
P48029	Q96KG9
P48029	Q9H2H8
P48029	Q9UNF1
P46100	Q15369
P46100	Q8WYH8
P46100	O95251
P46100	O00257
P46100	O14646
P46100	P09874
P46100	P11388
P46100	P17480
P46100	P46100
P46100	P62877
P46100	Q02880
P46100	Q13415
P46100	Q15269
P46100	Q16778
P46100	Q8WWQ0
P46100	Q92613
P46100	Q9C005
P46100	Q9H967
P46100	Q9NSI6
P46100	Q9UER7
P46100	Q9Y5B9
P46100	Q9Y6Y0
P21333	A1L390
P21333	Q9ULV4
P21333	Q53TN4
P21333	Q9P0K7
P21333	P16070
P21333	Q9UM54
P21333	P06396
P21333	Q6ZU35
P21333	Q76I76
P21333	P59998
P21333	Q8WXE9
P21333	Q6NYC8
P21333	O14639
P21333	P0DP24
P21333	P09493
P21333	O94875
P21333	Q155Q3
P21333	O00159
P21333	O00443
P21333	O14974
P21333	O15020
P21333	O15143
P21333	O15145
P21333	O43293
P21333	O43707
P21333	O43795
P21333	O75083
P21333	O75128
P21333	O75369
P21333	O75781
P21333	O75955
P21333	O95425
P21333	O95782
P21333	P07355
P21333	P07951
P21333	P08238
P21333	P09496
P21333	P09497
P21333	P13987
P21333	P14384
P21333	P14923
P21333	P21333
P21333	P23528
P21333	P26583
P21333	P28289
P21333	P28290
P21333	P36873
P21333	P42566
P21333	P47755
P21333	P47756
P21333	P52907
P21333	P55735
P21333	P60709
P21333	P60903
P21333	P61158
P21333	P61160
P21333	P62136
P21333	P62879
P21333	P63010
P21333	P63096
P21333	P63261
P21333	P67936
P21333	P80723
P21333	P98082
P21333	Q00610
P21333	Q01082
P21333	Q0ZGT2
P21333	Q12792
P21333	Q12965
P21333	Q13045
P21333	Q13813
P21333	Q14126
P21333	Q14247
P21333	Q14254
P21333	Q14573
P21333	Q14677
P21333	Q15149
P21333	Q16222
P21333	Q16643
P21333	Q16658
P21333	Q27J81
P21333	Q4KMQ1
P21333	Q5JWF2
P21333	Q5M775
P21333	Q5T5U3
P21333	Q5TB80
P21333	Q6P4F7
P21333	Q6WCQ1
P21333	Q86SQ0
P21333	Q86V48
P21333	Q8IVT2
P21333	Q8N3V7
P21333	Q8N556
P21333	Q8WX93
P21333	Q92614
P21333	Q92828
P21333	Q96CW1
P21333	Q96SB3
P21333	Q9BPX5
P21333	Q9BR76
P21333	Q9H3F6
P21333	Q9H444
P21333	Q9H6X2
P21333	Q9HC78
P21333	Q9NQX4
P21333	Q9NSY1
P21333	Q9NYL9
P21333	Q9UBI6
P21333	Q9UGI8
P21333	Q9UHB6
P21333	Q9Y281
P21333	Q9Y2D5
P21333	Q9Y4I1
Q9UPP1	Q92552
Q9UPP1	O75367
Q9UPP1	P07199
Q9UPP1	P56537
Q9UPP1	P68431
Q9UPP1	P82673
Q9UPP1	P82914
Q9UPP1	Q01831
Q9UPP1	Q12899
Q9UPP1	Q14669
Q9UPP1	Q15149
Q9UPP1	Q16778
Q9UPP1	Q5QJE6
Q9UPP1	Q5UIP0
Q9UPP1	Q6PJG6
Q9UPP1	Q76FK4
Q9UPP1	Q8N884
Q9UPP1	Q96EK4
Q9UPP1	Q9BTU6
Q9UPP1	Q9BX40
Q9UPP1	Q9H1J1
Q9UPP1	Q9NQS7
Q9UPP1	Q9P258
Q9UPP1	Q9UPP1
Q9UPP1	Q9Y221
P56730	Q5TCZ1
P56730	O75400
P56730	P56730
P56730	Q9H2H8
P56730	Q9NXG0
Q9NXR1	Q96GX9
Q9NXR1	Q86W34
Q9NXR1	Q96JN0
Q9NXR1	Q96KA5
Q9NXR1	Q9NV06
Q9NXR1	Q9NXR1
Q70EL4	A4D212
Q70EL4	Q96FC9
Q70EL4	Q9UNL2
Q70EL4	Q70EL4
Q70EL4	Q13772
Q70EL4	Q86XR8
Q70EL4	O15235
Q70EL4	O60499
Q70EL4	O94782
Q70EL4	O94927
Q70EL4	P10636
Q70EL4	P25787
Q70EL4	P28340
Q70EL4	P67870
Q70EL4	P83876
Q70EL4	Q6T4R5
Q70EL4	Q8WYN0
Q70EL4	Q96JN0
Q70EL4	Q96SN8
Q70EL4	Q9BRZ2
Q70EL4	Q9HC07
Q70EL4	Q9UET6
Q70EL4	Q9UJA5
Q15276	Q9UJ41
Q15276	Q15276
Q16531	Q8N6T7
Q16531	O60547
Q16531	Q9NZJ0
Q16531	O60293
Q16531	P52292
Q16531	P62877
Q16531	P62995
Q16531	Q13619
Q16531	Q13620
Q16531	Q14978
Q16531	Q16531
Q16531	Q58WW2
Q16531	Q5QP82
Q16531	Q8IXZ2
Q16531	Q8TEB1
Q16531	Q92466
Q16531	Q99633
Q16531	Q9BW61
Q16531	Q9C0C7
Q16531	Q9H496
Q16531	Q9NXF7
Q16531	Q9UNS2
Q16531	Q9Y4B6
O75496	O75496
O75496	P20248
O75496	P61024
O75496	Q13309
O75496	Q9H211
Q9P253	Q8IYB3
Q9P253	Q8N3P4
Q9P253	P07477
Q9P253	Q5VST9
Q9P253	H7C5Q0
Q9P253	O00499
Q9P253	P04075
Q9P253	P49754
Q9P253	Q13330
Q9P253	Q5JRA6
Q9P253	Q5JTD0
Q9P253	Q8WUH2
Q9P253	Q96AX1
Q9P253	Q9H269
Q9P253	Q9H270
Q9P253	Q9P253
Q15366	O43900
Q15366	Q9Y4F1
Q15366	P51784
Q15366	Q9Y4B4
Q15366	Q15366
Q15366	A0A7I2V577
Q15366	Q9H4B6
Q15366	Q9NP80
Q15366	Q9Y2X3
Q92547	O43900
Q92547	O75817
Q92547	P09001
Q92547	Q49AM3
Q92547	P49756
Q92547	Q8IV48
Q92547	Q92547
Q9H2G9	O95271
Q9H2G9	Q9H2G9
Q9H2G9	Q9H8Y8
Q9H2G9	Q9NUJ3
Q9Y4A0	Q6P1Q0
Q9Y4A0	Q9Y592
Q9Y4A0	Q4W5G0
Q9Y4A0	Q5QP82
Q9Y4A0	Q9BXW9
Q9Y4A0	Q9Y4A0
P07355	Q02809
P07355	O60437
P07355	O00469
P07355	O60568
P07355	P07355
P07355	P60903
P07355	Q09666
P07355	Q8IVF2
P07355	Q8NBJ5
Q9BVC6	Q76L83
Q9BVC6	Q9HCK4
Q9BVC6	P51784
Q9BVC6	P04844
Q9BVC6	P21796
Q9BVC6	P35232
Q9BVC6	P45880
Q9BVC6	P51572
Q9BVC6	Q99623
Q9BVC6	Q9BTV4
Q9BVC6	Q9BVC6
Q9BVC6	Q9NWS8
Q9BVC6	Q9UQ84
Q9BVC6	Q9Y3E0
O00444	O94986
O00444	Q9UMS6
O00444	O00444
O00444	B0QYY6
O00444	O75110
O00444	P40227
O00444	P48651
O00444	P78371
O00444	G3V1E2
O00444	Q9NP80
Q8TF05	P61619
Q8TF05	O60716
Q8TF05	O75448
Q8TF05	O95168
Q8TF05	P07195
Q8TF05	P30153
Q8TF05	P30154
Q8TF05	P60510
Q8TF05	P67775
Q8TF05	Q14244
Q8TF05	Q16204
Q8TF05	Q7L8L6
Q8TF05	Q8TF05
P12956	O15417
P12956	O15084
P12956	O95816
P12956	P12956
P12956	P13010
P12956	P48729
P12956	P49917
P12956	P50570
P12956	P78527
P12956	Q13426
P12956	Q14191
P12956	Q15554
P12956	Q2TAC2
P12956	Q9BSI4
P12956	Q9BUH6
P12956	Q9NUX5
P12956	Q9NYB0
O15169	Q9UHX1
O15169	F5GWP8
O15169	O15169
O15169	P14923
O15169	P25054
O15169	P35221
O15169	P35222
O15169	P48729
O15169	P48730
O15169	P49674
O15169	P49841
O15169	Q14C86
O15169	Q5JTC6
O15169	Q5T5U3
O15169	Q71TU5
P35222	P14923
P35222	P25054
P35222	P35221
P35222	P35222
P35222	Q5JTC6
P35222	Q9Y6N8
Q8WUU5	Q9UBU8
Q8WUU5	Q7Z589
Q8WUU5	Q92769
Q8WUU5	O75182
Q8WUU5	O94776
Q8WUU5	P29375
Q8WUU5	Q13547
Q8WUU5	Q16576
Q8WUU5	Q8WUU5
Q8WUU5	Q96QT6
Q8WUU5	Q9BSE4
Q9UFC0	P35611
Q9UFC0	P79522
Q9UFC0	Q9BSJ2
Q9UFC0	O43913
Q9UFC0	O43929
Q9UFC0	P23258
Q9UFC0	Q13415
Q9UFC0	Q13416
Q9UFC0	Q6P582
Q9UFC0	Q96CW5
Q9UFC0	Q96JN0
Q9UFC0	Q96RT7
Q9UFC0	Q9UBD5
Q9UFC0	Q9UFC0
Q13416	O60477
Q9UKY1	Q9UKY1
Q9UKY1	Q9Y6X8
Q8TEK3	P42568
Q8TEK3	Q9P2D0
Q8TEK3	Q99848
Q8TEK3	O60477
Q8TEK3	P55198
Q8TEK3	Q13164
Q8TEK3	P55197
Q8TEK3	Q8N4C6
Q8TEK3	Q8N5Y8
Q8TEK3	Q8TEK3
Q09161	Q6P1Q0
Q09161	Q9Y4A5
Q09161	H7C5Q0
Q09161	A0A024R1M8
Q09161	Q9BXS5
Q09161	O00505
Q09161	O00629
Q09161	O14893
Q09161	O15504
Q09161	P08651
Q09161	P11441
Q09161	P18615
Q09161	P22102
Q09161	P30154
Q09161	P42285
Q09161	P52292
Q09161	P52298
Q09161	Q09161
Q09161	Q5VT52
Q09161	Q5VV67
Q09161	Q6PJG6
Q09161	Q8IXH7
Q09161	Q8WX92
Q09161	Q92616
Q09161	Q9BXP5
Q09161	Q9H3P2
Q09161	Q9H814
Q09161	Q9NX58
Q09161	Q9UHI6
P14618	O60477
P14618	P02679
P14618	P11441
P14618	P14618
P14618	P49915
P14618	B7ZAP0
P14618	Q9BQ24
P60174	Q13948
P60174	P60174
P60174	Q13111
P60174	Q15075
Q8N766	O43402
Q8N766	O75494
Q8N766	Q15006
Q8N766	Q5J8M3
Q8N766	Q5UCC4
Q8N766	Q8N4V1
Q8N766	Q8N766
Q8N766	Q9NPA0
Q8N766	Q9P0I2
Q53FV1	B0I1T2
Q53FV1	P30536
Q53FV1	Q6P1Q0
Q53FV1	P31327
Q53FV1	P46781
Q53FV1	P49761
Q53FV1	Q53FV1
Q53FV1	Q9BYM8
Q14203	Q9BUN8
Q14203	Q14203
Q14203	Q13561
Q14203	Q9Y592
Q14203	O00399
Q14203	O14949
Q14203	O15235
Q14203	O75935
Q14203	P42025
Q14203	P47755
Q14203	P47756
Q14203	P48651
Q14203	P52907
Q14203	P61163
Q14203	Q15643
Q14203	Q86XL3
Q14203	Q96L93
Q14203	Q9BTE1
Q14203	Q9BV73
Q14203	Q9NP97
Q14203	Q9NZ32
Q14203	Q9UJW0
Q14203	Q9Y6G9
Q00536	Q00536
Q00536	Q8N7R7
Q00536	Q9H9L3
P27986	P27986
P27986	P42336
P27986	P42338
P27986	Q13111
P27986	O00329
P27986	Q9P242
P27986	Q9Y4H2
Q16513	Q15629
Q16513	Q9BVT8
Q16513	P29692
Q16513	O43324
Q16513	O75477
Q16513	O95292
Q16513	O95470
Q16513	P07814
Q16513	P14868
Q16513	P16615
Q16513	P20290
Q16513	P26640
Q16513	P26641
Q16513	P35610
Q16513	P41252
Q16513	P54136
Q16513	P56192
Q16513	Q07065
Q16513	Q15046
Q16513	Q16513
Q16513	Q5HYI8
Q16513	Q6RFH5
Q16513	Q7Z2T5
Q16513	Q86UP2
Q16513	Q96N66
Q16513	Q9P2J5
Q9BZ95	P62310
Q9BZ95	Q8NB78
Q9BZ95	Q9BZ95
O95684	Q9BVG8
O95684	Q96DN5
O95684	E7ETA6
O95684	Q5T9S5
O95684	Q5JTW2
O95684	Q96KV7
O95684	Q6EMB2
O95684	Q96NB1
O95684	J3QT39
O95684	O15049
O95684	O75665
O95684	O95613
O95684	O95684
O95684	P13861
O95684	P30153
O95684	P30154
O95684	P45880
O95684	P48730
O95684	P51149
O95684	P61106
O95684	Q13501
O95684	Q15154
O95684	Q1MSJ5
O95684	Q2KHM9
O95684	Q2TAC2
O95684	Q4AC94
O95684	Q5SW79
O95684	Q5VT06
O95684	Q7L590
O95684	Q86T90
O95684	Q86YT6
O95684	Q8N0Z3
O95684	Q8WUF5
O95684	Q8WXW3
O95684	Q969Q6
O95684	Q96GE4
O95684	Q96M89
O95684	Q96NL6
O95684	Q96RK4
O95684	Q96SN8
O95684	Q99996
O95684	Q9BR77
O95684	Q9C0D2
O95684	Q9P209
O95684	Q9UPN4
O95684	Q9Y2D8
O95684	Q9Y6R9
O43805	O43805
O43805	P42695
O43805	P52948
O43805	P82933
O60308	O43303
O60308	O60308
O60308	Q15154
O60308	Q5T7B8
O60308	Q8IW35
O60308	Q96PY6
O60308	Q9UPN4
P42025	Q13561
P42025	Q9HBM0
P42025	Q9UMS6
P42025	Q5VST9
P42025	O00399
P42025	O75400
P42025	O75935
P42025	O95425
P42025	P17987
P42025	P40227
P42025	P42025
P42025	P47755
P42025	P47756
P42025	P48643
P42025	P49368
P42025	P50990
P42025	P50991
P42025	P52907
P42025	P61163
P42025	P78371
P42025	Q04917
P42025	Q13330
P42025	Q14203
P42025	Q9BTE1
P42025	Q9H2J4
P42025	Q9NW08
P42025	Q9NZ32
P42025	Q9UJW0
Q5TF58	P37802
Q5TF58	P49756
Q5TF58	P83876
Q5TF58	Q5TF58
Q5TF58	Q8N108
Q5TF58	Q8TCX1
Q5TF58	Q9BX40
Q5TF58	Q9UBV7
O00139	O60547
O00139	O00139
O00139	Q53FV1
O00139	Q71RC2
O00139	Q96PE2
O00139	Q99661
Q9P209	Q96DN5
Q9P209	E7ETA6
Q9P209	Q5T9S5
Q9P209	Q5JTW2
Q9P209	Q96KV7
Q9P209	Q9HCK4
Q9P209	Q6EMB2
Q9P209	Q96NB1
Q9P209	J3QT39
Q9P209	Q99933
Q9P209	O15049
Q9P209	O60292
Q9P209	O75665
Q9P209	O76031
Q9P209	P10909
Q9P209	P13861
Q9P209	P49674
Q9P209	Q01196
Q9P209	Q15154
Q9P209	Q1MSJ5
Q9P209	Q2KHM9
Q9P209	Q13084
Q9P209	Q5SW79
Q9P209	Q5VT06
Q9P209	Q7L590
Q9P209	Q7L8L6
Q9P209	Q86SQ0
Q9P209	Q86T90
